total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-38.561,23.645,2.058,406.0,42.076,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&rvi_crossunder_signal^90^63|rsi_fast_crossunder_slow^25^60|sma_fast_crossunder_slow_3^40^112&trailing_stop^34^1.5|emacd_start_increase^55^99
-38.382,20.566,2.354,389.0,41.237,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^50^100|rsi_fast_crossunder_slow^25^60|smi_k_crossunder_d^170^119^153&trailing_stop^34^1.5|emacd_start_increase^55^99
-38.379,20.619,2.332,388.0,41.234,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^50^100|rsi_fast_crossunder_slow^25^60|smacd_crossunder_signal_2^220^396^220&trailing_stop^34^1.5|emacd_start_increase^55^99
-38.353,30.047,1.536,426.0,41.19,bb_neutral^160.0^2.5|kc_neutral^55.0^66.0^2.7&adx_plus_crossunder_minus^8|price_crossunder_ema^20|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-38.353,31.019,1.448,432.0,41.154,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|roc_crossunder0^40|sma_fast_crossunder_slow_3^30^42&roc_crossover0^30|trailing_stop^34^1.5
-38.337,29.31,1.558,464.0,42.46,bb_neutral^160.0^2.5|kc_neutral^55.0^66.0^2.7&adx_plus_crossunder_minus^8|emacd_start_decrease^45^108|roc_crossunder0^30&roc_crossover0^30|trailing_stop^34^1.5
-38.198,24.824,1.984,427.0,41.849,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^25|emacd_start_decrease^45^108|rvi_crossunder_signal^90^63&trailing_stop^34^1.5|emacd_start_increase^55^99
-38.159,23.601,2.072,411.0,40.165,rvi_lower_signal^6^3|convexity_higher1^16^EMA&emacd_start_decrease^45^108|rvi_crossunder_signal^90^63|roc_crossunder0^40&trailing_stop^34^1.5|emacd_start_increase^55^99
-37.796,22.084,2.22,403.0,41.328,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^50^100|rvi_crossunder_signal^120^60|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-37.779,25.882,1.879,425.0,40.423,rvi_lower_signal^6^3|convexity_higher1^16^EMA&mass_crossover1^80^72|price_crossunder_ema^25|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-37.642,23.544,2.092,412.0,41.3,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&rvi_crossunder_signal^120^60|rsi_fast_crossunder_slow^25^60|emacd_histogram_start_decrease_2^230^506^299&trailing_stop^34^1.5|emacd_start_increase^55^99
-37.634,26.056,1.852,426.0,41.559,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&mass_crossover1^80^72|price_crossunder_ema^25|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-37.569,21.374,2.297,393.0,40.461,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^45^108|rsi_fast_crossunder_slow^25^60|emacd_histogram_start_decrease_2^110^154^121&trailing_stop^34^1.5|emacd_start_increase^55^99
-37.488,24.178,2.048,426.0,41.181,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^25|emacd_start_decrease^45^108|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-37.354,24.648,1.998,426.0,41.055,rvi_lower_signal^6^3|bb_neutral^160.0^2.5&price_crossunder_ema^25|emacd_start_decrease^50^100|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-37.292,24.819,1.982,415.0,39.086,emacd_histogram_decrease^8^21^8|convexity_higher1^16^EMA&price_crossunder_ema^25|emacd_start_decrease^45^108|rvi_crossunder_signal^90^63&trailing_stop^34^1.5|emacd_start_increase^55^99
-37.111,30.824,1.499,425.0,40.116,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^20|emacd_start_decrease^45^108|sma_fast_crossunder_slow_3^40^112&roc_crossover0^30|trailing_stop^34^1.5
-37.064,28.694,1.633,467.0,40.843,bb_neutral^160.0^2.5|kc_neutral^55.0^66.0^2.7&adx_plus_crossunder_minus^8|roc_crossunder0^30|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-36.929,32.487,1.349,394.0,38.652,rvi_lower_signal^16^6|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|rvi_crossunder_signal^90^63|rsi_fast_crossunder_slow^25^60&roc_crossover0^30|trailing_stop^34^1.5
-36.883,30.879,1.479,421.0,40.131,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_sma^45|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-36.439,30.374,1.49,428.0,39.15,emacd_histogram_decrease^8^21^8|bb_neutral^160.0^2.5&adx_plus_crossunder_minus^8|roc_crossunder0^30|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-36.174,28.979,1.667,421.0,37.773,rvi_lower_signal^16^6|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^20|rvi_crossunder_signal^90^63&trailing_stop^34^1.5|emacd_start_increase^55^99
-36.17,24.882,2.005,422.0,40.061,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^25|rsi_fast_crossunder_slow^25^60|emacd_crossunder_signal_3^220^396^308&trailing_stop^34^1.5|emacd_start_increase^55^99
-36.159,23.039,2.188,408.0,38.76,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&mass_crossover1^90^27|rsi_fast_crossunder_slow^25^60|emacd_histogram_start_decrease_2^230^506^299&trailing_stop^34^1.5|emacd_start_increase^55^99
