datetime,open,high,low,close,volume,bb_neutral^12.0^1.5|kdj_d_neutral^140^126^98^75^25&smi_k_crossunder_d_2^250^225^225^85|smacd_start_decrease^210^420&trailing_stop^34^2.0|trailing_stop^34^2.5,smi_d_neutral^150^75^135^10.0^-10.0^SMA|convexity_higher1^16^EMA&rsi_crossunder50^60|price_crossunder_sma^140&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^3.0,smacd_histogram_decrease^210^420^252|kdj_d_oversold^8^3^2^50&emacd_histogram_start_decrease_2^130^312^169|ma_atr_short_signal^8.0^10.0^2.6&smacd_start_increase^210^294|trailing_stop^34^3.0,emacd_lower_signal^150^390^150|ma_atr_short_period^6.0^7.0^1.4&price_crossunder_sma^150|adx_crossunder_threshold^180.0^10.0&smacd_start_increase^210^294|trailing_stop^34^2.5,roc_lower0^20|smacd_lower_signal^230^322^230&mass_crossunder1^210^63|price_crossunder_sma^140&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^3.0,emacd_lower_signal^150^390^150|kdj_d_oversold^8^3^2^50&price_crossunder_sma^150|adx_crossunder_threshold^180.0^10.0&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^2.5,ma_atr_short_period^30.0^36.0^1.0|skew_positive^140^EMA&emacd_crossunder_signal^110^198^66|kc_price_crossunder_high_2^20.0^24.0^1.5&trailing_stop^34^2.0|trailing_stop^34^3.0,ema_fast_lower_slow^140^196|stoch_k_lower_d^23^16^7&stoch_k_crossunder50^240^216|kc_price_crossunder_high^60.0^24.0^3.7&trailing_stop^34^2.0|trailing_stop^34^3.0,rvi_signal_neutral^14^6^30.0^-30.0^SMA|adx_lower_threshold^40.0^10.0&trix_crossunder_signal^90^63|smacd_histogram_start_decrease^160^416^208&smacd_start_increase^210^294|trailing_stop^34^2.0,smacd_histogram_decrease^210^420^252|smi_d_neutral^160^80^144^30.0^-30.0^SMA&smi_k_crossunder_d^150^135^105|ema_fast_crossunder_slow^220^440&trailing_stop^34^3.0|trailing_stop^34^2.5,stoch_k_lower_d^23^16^7|adx_lower_threshold^40.0^10.0&emacd_histogram_start_decrease^230^598^322|ema_fast_crossunder_slow^220^440&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^2.0,kdj_k_lower_d^20^12^18|skew_positive^180^EMA&trix_crossunder_signal^90^63|adx_crossunder_threshold^180.0^10.0&trailing_stop^34^3.0|trailing_stop^34^2.5,kdj_d_oversold^8^3^2^50|mass_higher1^25^20&smacd_start_decrease^180^324|smacd_crossunder_signal_3^120^216^108&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^2.5,rvi_lower_signal^12^11|adx_lower_threshold^40.0^10.0&mass_crossover1^100^50|smacd_start_decrease^210^420&trailing_stop^34^2.0|trailing_stop^34^2.5,kdj_d_oversold^8^3^2^50|stoch_k_neutral^110^77^75^25&smacd_start_decrease^180^324|smacd_crossunder_signal_3^120^216^108&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^2.5,smacd_decrease^45^90|emacd_decrease^8^18&smacd_start_decrease^210^420|adx_crossover_threshold^45.0^5.0&kc_price_crossover_low^20.0^8.0^3.8999999999999995|trailing_stop^34^3.0
2026-06-02 13:30:00,11.785,11.785,11.66,11.6775,15797.0,0.9202039080737758,0.9525182911357167,0.9176620816816645,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 13:45:00,11.68,11.69,11.6475,11.65,7481.0,0.9202039080737758,0.9525182911357167,0.9176620816816645,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 14:00:00,11.65,11.655,11.635,11.645,6706.0,0.9202039080737758,0.9525182911357167,0.9175912662310208,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 14:15:00,11.645,11.6575,11.63,11.635,4587.0,0.9202039080737758,0.9525182911357167,0.9184496353297333,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 14:30:00,11.6375,11.655,11.63,11.6525,3305.0,0.9202039080737758,0.9525182911357167,0.9169474894069864,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 14:45:00,11.655,11.6625,11.6375,11.66,3132.0,0.9202039080737758,0.9525182911357167,0.9163037125829521,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 15:00:00,11.66,11.73,11.655,11.7275,5577.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 15:15:00,11.73,11.74,11.695,11.695,4011.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 15:30:00,11.695,11.7075,11.6825,11.6925,2680.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 15:45:00,11.695,11.7025,11.6775,11.6825,2976.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 16:00:00,11.6825,11.6875,11.67,11.6725,1525.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 16:15:00,11.675,11.69,11.6725,11.685,1241.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 16:30:00,11.685,11.7,11.6825,11.6975,1475.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 16:45:00,11.7,11.7,11.68,11.6875,968.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 17:00:00,11.6875,11.7025,11.68,11.695,1551.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 17:15:00,11.695,11.6975,11.6775,11.68,1467.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 17:30:00,11.68,11.685,11.6725,11.68,1248.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 17:45:00,11.68,11.68,11.6625,11.6625,1435.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 18:00:00,11.665,11.665,11.645,11.65,7162.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-02 18:15:00,11.6525,11.655,11.6425,11.645,1374.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 00:00:00,11.675,11.675,11.615,11.6375,3352.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 00:15:00,11.64,11.64,11.6225,11.63,391.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 00:30:00,11.63,11.6575,11.6275,11.6475,636.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 00:45:00,11.65,11.65,11.6375,11.6425,165.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 01:00:00,11.6425,11.655,11.6375,11.6525,597.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 01:15:00,11.65,11.68,11.65,11.67,974.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 01:30:00,11.6675,11.675,11.66,11.675,587.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 01:45:00,11.675,11.675,11.66,11.665,266.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 02:00:00,11.665,11.6675,11.66,11.6625,191.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 02:15:00,11.6625,11.665,11.66,11.665,79.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 02:30:00,11.6625,11.6725,11.6625,11.67,79.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 02:45:00,11.6675,11.6725,11.6675,11.67,75.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 03:00:00,11.6725,11.6875,11.6675,11.68,376.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 03:15:00,11.6775,11.6925,11.675,11.6875,1035.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 03:30:00,11.685,11.6875,11.68,11.6825,84.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 03:45:00,11.68,11.6825,11.68,11.6825,24.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 04:00:00,11.6825,11.685,11.6825,11.6825,38.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 04:15:00,11.685,11.6875,11.6825,11.6825,22.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 04:30:00,11.6825,11.6825,11.6825,11.6825,17.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 04:45:00,11.6825,11.6825,11.6775,11.6775,77.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 05:00:00,11.6775,11.6775,11.6725,11.675,90.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 05:15:00,11.675,11.6775,11.675,11.6775,34.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 05:30:00,11.68,11.6925,11.68,11.6875,387.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 05:45:00,11.69,11.6925,11.685,11.69,200.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 06:00:00,11.69,11.6925,11.685,11.685,268.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 06:15:00,11.685,11.6975,11.6825,11.6825,323.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 06:30:00,11.685,11.685,11.6775,11.685,239.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 06:45:00,11.685,11.6875,11.68,11.68,197.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 07:00:00,11.68,11.6875,11.6775,11.68,243.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 07:15:00,11.6825,11.6825,11.675,11.6775,315.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 07:30:00,11.6775,11.6775,11.67,11.6725,138.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 07:45:00,11.6725,11.675,11.6675,11.6725,118.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 08:00:00,11.6725,11.6875,11.67,11.6825,213.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 08:15:00,11.685,11.6975,11.6825,11.69,439.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 08:30:00,11.69,11.69,11.685,11.69,53.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 08:45:00,11.6875,11.6875,11.6775,11.68,426.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 09:00:00,11.68,11.685,11.675,11.6825,422.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 09:15:00,11.6825,11.6875,11.68,11.685,136.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 09:30:00,11.6825,11.6875,11.68,11.6825,120.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 09:45:00,11.6875,11.6975,11.6875,11.6925,83.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 10:00:00,11.6925,11.7025,11.69,11.6925,347.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 10:15:00,11.6925,11.7025,11.6925,11.695,149.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 10:30:00,11.6975,11.7,11.6925,11.6975,141.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 10:45:00,11.695,11.695,11.69,11.69,46.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 11:00:00,11.6875,11.7,11.6875,11.7,265.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 11:15:00,11.7025,11.705,11.6975,11.7,272.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 11:30:00,11.7,11.725,11.7,11.7225,809.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 11:45:00,11.725,11.7275,11.715,11.72,854.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 12:00:00,11.72,11.7225,11.7125,11.7175,581.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
2026-06-03 12:15:00,11.715,11.7275,11.715,11.72,773.0,0.9202039080737758,0.9525182911357167,0.9100097211666432,0.9445273507492637,0.9421231800470162,0.9575661055926128,0.9847597533470651,0.9764839694211751,0.9875883198870335,1.0006338559475907,0.9869604120040922,0.9958805531676818,1.011478048871354,0.9937449262909935,1.009227940912436,1.035480958707242
