total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-18.657,30.83,1.479,253.0,24.692,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^80&trailing_stop^34^1.5|trailing_stop^34^2.5
-18.602,28.235,1.577,255.0,21.663,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|roc_crossover0^80&roc_crossunder0^59|trailing_stop^34^1.5
-18.552,37.966,1.112,295.0,24.614,kc_neutral^35.0^14.0^2.5|rsi_neutral^14^65^35&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|roc_crossover0^80&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.543,38.047,1.11,297.0,24.605,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|roc_crossover0^80&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.513,38.225,1.105,293.0,23.608,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|smacd_histogram_start_increase_2^140^392^84&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.511,39.414,1.051,307.0,21.83,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|second_wave_trend_2^16&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.429,39.384,1.051,292.0,23.002,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|emacd_histogram_start_increase_2^220^616^220&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.414,37.919,1.107,298.0,23.145,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|smacd_histogram_start_increase_2^140^392^84&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.343,37.884,1.097,293.0,23.132,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^180&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.338,29.961,1.447,257.0,20.131,rsi_neutral^14^65^35|rvi_neutral^40^15.0^-15.0^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|rsi_crossover50^60&roc_crossunder0^59|trailing_stop^34^1.5
-18.326,34.386,1.329,285.0,22.405,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|rvi_crossover0^180^SMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-18.315,30.279,1.518,251.0,24.876,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^180&aroon_diff_crossunder0^109|trailing_stop^34^1.5
-18.256,34.965,1.296,286.0,22.836,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|roc_crossover0^180&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
