param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
60.0,bb_price_crossover_low_2,[60.   2.1],bb_price_crossover_low_2^60.0^2.0999999999999996,4,0,1,0.0,1.14471,1,1.545,0.0,100.0,100.0,0.0,-1.0,1.0815,1,1.996,0.0,100.0,100.0,0.0,-1.0,1.3972,1,1.32,0.0,100.0,100.0,0.0,-1.0,0.9239999999999999,2.0999999999999996,,
110.0,smacd_crossover_signal_3,[110 308 121],smacd_crossover_signal_3^110^308^121,4,0,2,0.0,1.1772273928718704,2,1.112,0.703,100.0,100.0,1.582,-1.0,0.9015267140825034,2,1.513,0.921,100.0,100.0,1.643,-1.0,1.2330867861020627,2,1.959,0.504,100.0,100.0,3.887,-1.0,1.7826899999999999,308,121,
18.0,bb_price_crossover_low,[18.   3.9],bb_price_crossover_low^18.0^3.8999999999999995,4,0,1,0.0,1.18622,1,1.534,0.0,100.0,100.0,0.0,-1.0,1.0737999999999999,1,1.84,0.0,100.0,100.0,0.0,-1.0,1.288,1,1.878,0.0,100.0,100.0,0.0,-1.0,1.3145999999999998,3.8999999999999995,,
210.0,stoch_k_crossover_d_2,[210 147 105  15],stoch_k_crossover_d_2^210^147^105^15,4,0,2,0.0,1.6866092593336797,2,1.957,1.538,100.0,100.0,1.272,-1.0,1.5442104226267879,2,2.084,0.786,100.0,100.0,2.651,-1.0,1.845586157760814,2,2.17,1.156,100.0,100.0,1.877,-1.0,1.8041410034602072,147,105,15
240.0,stoch_k_crossover_d_2,[240 168  72  15],stoch_k_crossover_d_2^240^168^72^15,4,0,2,0.0,1.741720844053155,2,1.982,0.803,100.0,100.0,2.468,-1.0,1.7298441843088417,2,1.832,0.4,100.0,100.0,4.58,-1.0,1.66712,2,2.121,0.79,100.0,100.0,2.685,-1.0,1.8833137594936706,168,72,15
190.0,kdj_k_crossover_d_2,[190 171  95  15],kdj_k_crossover_d_2^190^171^95^15,4,0,2,0.0,2.394847,2,2.595,0.675,100.0,100.0,3.844,-1.0,2.36145,2,2.916,0.122,100.0,100.0,23.902,-1.0,2.6535599999999997,2,2.297,0.095,100.0,100.0,24.179,-1.0,2.0902700000000003,171,95,15
160.0,kdj_k_crossover_d_2,[160 144 144  15],kdj_k_crossover_d_2^160^144^144^15,4,0,1,0.0,2.47051,1,3.974,0.0,100.0,100.0,0.0,-1.0,2.7818,1,2.865,0.0,100.0,100.0,0.0,-1.0,2.0055,1,3.414,0.0,100.0,100.0,0.0,-1.0,2.3898,144,144,15
200.0,adx_crossunder_threshold,[200.  20.],adx_crossunder_threshold^200.0^20.0,4,0,1,0.0,2.70172,1,3.963,0.0,100.0,100.0,0.0,-1.0,2.7741,1,3.737,0.0,100.0,100.0,0.0,-1.0,2.6159,1,3.785,0.0,100.0,100.0,0.0,-1.0,2.6494999999999997,20.0,,
230.0,adx_crossunder_threshold,[230.  20.],adx_crossunder_threshold^230.0^20.0,4,0,1,0.0,2.71411,1,4.137,0.0,100.0,100.0,0.0,-1.0,2.8958999999999997,1,3.294,0.0,100.0,100.0,0.0,-1.0,2.3058,1,4.103,0.0,100.0,100.0,0.0,-1.0,2.8720999999999997,20.0,,
130.0,adx_crossover_threshold,[130.  25.],adx_crossover_threshold^130.0^25.0,4,0,2,0.0,3.385566137364227,2,3.459,1.995,100.0,100.0,1.734,-1.0,2.8411133684210523,2,4.457,2.036,100.0,100.0,2.189,-1.0,3.802876144400785,2,4.925,2.522,100.0,100.0,1.953,-1.0,4.120733049167327,25.0,,
45.0,adx_crossover_threshold,[45. 35.],adx_crossover_threshold^45.0^35.0,4,0,2,0.0,3.8403055641710404,2,3.912,2.242,100.0,100.0,1.745,-1.0,3.2162153791257806,2,4.612,1.914,100.0,100.0,2.41,-1.0,4.006319582027168,2,5.661,1.761,100.0,100.0,3.215,-1.0,5.151509999999999,35.0,,
