param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
25.0,adx_crossunder_threshold,[25. 45.],adx_crossunder_threshold^25.0^45.0,4,0,2,0.0,0.44976505292567015,2,0.073,0.15,50.0,2.878,0.487,-1.0,0.053586866666666656,2,0.834,0.389,100.0,100.0,2.144,-1.0,0.7089643187660668,2,1.282,0.747,100.0,100.0,1.716,-1.0,1.0514116198125838,45.0,,
210.0,kdj_k_crossover50,[210 189],kdj_k_crossover50^210^189,4,0,7,0.001,0.45007362864608724,7,0.738,0.541,85.714,8.296,1.364,-1.0,0.5870714972273567,7,0.278,1.012,71.429,0.816,0.275,-1.0,0.19994573122529646,7,0.634,0.722,71.429,2.948,0.878,-1.0,0.4827708033240997,189,,
250.0,smi_k_crossover0,[250 225 'SMA'],smi_k_crossover0^250^225^SMA,4,0,4,0.001,0.4635970437105421,4,0.284,0.878,75.0,0.661,0.323,-1.0,0.2052304328018223,4,0.559,0.871,75.0,1.227,0.642,-1.0,0.41641328358208957,4,1.501,1.217,75.0,5.042,1.233,-1.0,1.1802892111750203,225,SMA,
160.0,trix_crossover_signal,[160 128],trix_crossover_signal^160^128,4,0,11,0.002,0.47832272852567664,11,0.565,0.72,90.909,0.555,0.785,-1.0,0.42653576388888886,11,0.667,0.965,90.909,0.499,0.691,-1.0,0.49917174093264255,11,0.773,1.181,81.818,1.003,0.655,-1.0,0.5765166215071973,128,,
220.0,trix_start_increase,[220],trix_start_increase^220,4,0,11,0.002,0.47873518675415455,11,0.391,0.564,72.727,1.707,0.693,-1.0,0.29267459219858155,11,0.907,0.892,90.909,0.776,1.017,-1.0,0.6994576569506726,11,0.82,1.213,81.818,0.877,0.676,-1.0,0.6128029678483099,,,
250.0,kdj_k_crossover_d,[250 175 175],kdj_k_crossover_d^250^175^175,4,0,12,0.002,0.4866524534289337,12,0.334,0.938,75.0,0.955,0.356,-1.0,0.24212507462686567,12,0.843,1.19,75.0,1.487,0.708,-1.0,0.6319028823529411,12,1.148,1.206,83.333,1.636,0.952,-1.0,0.8800952570480928,175,175,
100.0,stoch_d_crossover50,[100  90  90],stoch_d_crossover50^100^90^90,4,0,13,0.002,0.48899821063887816,13,0.56,0.744,69.231,10.416,0.753,-1.0,0.421505376344086,13,0.784,1.068,84.615,1.08,0.734,-1.0,0.5890864419475655,13,0.683,1.107,76.923,1.1,0.617,-1.0,0.5075979494128275,90,90,
230.0,sma_fast_crossover_slow,[230 644],sma_fast_crossover_slow^230^644,4,0,4,0.001,0.4908855542322961,4,0.357,0.209,100.0,100.0,1.708,-1.0,0.2925862679425837,4,0.796,0.548,100.0,100.0,1.453,-1.0,0.6381363503649635,4,0.95,0.627,75.0,32.191,1.515,-1.0,0.7657575757575757,644,,
100.0,stoch_k_crossover50,[100  70],stoch_k_crossover50^100^70,4,0,17,0.003,0.492179151899344,17,0.602,0.63,88.235,1.575,0.956,-1.0,0.4616671111111111,17,0.537,1.035,64.706,1.867,0.519,-1.0,0.39540321739130435,17,0.943,1.163,88.235,0.971,0.811,-1.0,0.7136231556319861,70,,
220.0,kdj_k_crossover50,[220 154],kdj_k_crossover50^220^154,4,0,10,0.002,0.4922531224497372,10,0.569,0.548,70.0,7.261,1.038,-1.0,0.43965633211678823,10,0.643,1.022,70.0,2.042,0.629,-1.0,0.4784184246575342,10,0.821,0.676,90.0,7.833,1.214,-1.0,0.6444971449704141,154,,
10.0,ma_atr_long_signal,[10.  10.   2.4],ma_atr_long_signal^10.0^10.0^2.3999999999999995,4,0,7,0.001,0.5002529411260723,7,0.606,0.402,85.714,24.512,1.507,-1.0,0.4881465671641791,7,0.616,0.991,71.429,1.799,0.622,-1.0,0.45800314833501504,7,0.774,0.805,85.714,2.281,0.961,-1.0,0.5938935652173912,10.0,2.3999999999999995,
