param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
230.0,rvi_signal_crossover0,[230 92 'SMA'],rvi_signal_crossover0^230^92^SMA,4,0,9,0.002,0.9221522711183483,9,0.803,1.126,66.667,3.197,0.713,-1.0,0.6021858170515098,9,1.529,2.611,55.556,6.496,0.586,-1.0,1.1329767024128685,9,1.852,2.194,77.778,19.63,0.844,-1.0,1.4058317593436644,92,SMA,
200.0,rvi_signal_crossover0,[200 100 'SMA'],rvi_signal_crossover0^200^100^SMA,4,0,10,0.002,0.9287706317612533,10,1.166,1.329,70.0,4.102,0.877,-1.0,0.887809420617005,10,1.286,2.165,60.0,3.226,0.594,-1.0,0.9536714642032332,10,1.338,2.19,60.0,3.036,0.611,-1.0,0.993822410958904,100,SMA,
230.0,emacd_crossover_signal,[230 460 276],emacd_crossover_signal^230^460^276,4,0,6,0.001,0.9514675572082625,6,0.863,1.236,66.667,3.037,0.698,-1.0,0.6462794741100324,6,1.642,2.714,66.667,4.683,0.605,-1.0,1.218939970523213,6,1.736,2.152,66.667,5.301,0.807,-1.0,1.3132291449814124,460,276,
220.0,emacd_crossover_signal_2,[220 440 286],emacd_crossover_signal_2^220^440^286,4,0,6,0.001,0.9528660323353186,6,0.899,1.259,66.667,2.503,0.714,-1.0,0.6742357188244638,6,1.617,2.333,66.667,6.954,0.693,-1.0,1.2103518774110587,6,1.675,2.165,66.667,6.064,0.774,-1.0,1.2632130484988453,440,286,
110.0,sma_fast_crossover_slow,[110 308],sma_fast_crossover_slow^110^308,4,0,9,0.002,0.9533165074782644,9,0.818,1.052,77.778,2.715,0.778,-1.0,0.6171234600760456,9,1.666,2.077,88.889,6.389,0.802,-1.0,1.2597430524795377,9,1.742,1.851,77.778,11.11,0.941,-1.0,1.3341593084819017,308,,
230.0,bb_price_crossover_high_2,[230.    2.3],bb_price_crossover_high_2^230.0^2.3,4,3,47,0.009,0.9544735812714366,47,0.44,1.024,63.83,1.789,0.43,-0.8810572687224669,0.3376094438325991,46,1.04,2.036,65.217,1.933,0.511,19.43578809250451,1.4210609037328095,45,1.32,2.805,68.889,1.379,0.471,36.255030181086525,1.7967529411764709,2.3,,
160.0,adx_crossunder_threshold,[160.   5.],adx_crossunder_threshold^160.0^5.0,4,0,6,0.001,0.9588218846658096,6,0.806,0.556,83.333,11.899,1.45,-1.0,0.6459887050359713,6,1.693,0.746,100.0,100.0,2.269,-1.0,1.4540509785522786,6,1.309,1.467,83.333,1.644,0.892,-1.0,0.998061192910702,5.0,,
8.0,ma_atr_long_signal,[8.  8.  2.2],ma_atr_long_signal^8.0^8.0^2.1999999999999997,4,0,5,0.001,0.9694786198892936,5,0.428,0.442,80.0,13.029,0.968,-1.0,0.3286110407239819,5,1.65,1.618,80.0,3.788,1.02,-1.0,1.272784301606922,5,2.752,2.786,80.0,12.053,0.988,-1.0,2.1166890452261304,8.0,2.1999999999999997,
180.0,tsi_crossover0,[180 108 'SMA'],tsi_crossover0^180^108^SMA,4,0,9,0.002,0.9760579153001832,9,0.843,0.962,88.889,7.566,0.876,-1.0,0.6418104261954262,9,1.763,2.41,88.889,2.953,0.732,-1.0,1.3243787676348548,9,1.717,2.364,66.667,3.723,0.726,-1.0,1.2891953595600678,108,SMA,
140.0,smacd_histogram_start_increase_2,[140 252 182],smacd_histogram_start_increase_2^140^252^182,4,3,62,0.011,0.978903448448142,62,0.53,1.232,66.129,1.822,0.43,56.29666500746641,0.7186404220779221,62,0.74,1.435,67.742,1.862,0.516,123.29905063291137,1.0116083623693382,62,1.147,1.913,80.645,1.148,0.6,149.22491161272777,1.5805036434918975,252,182,
190.0,tsi_crossover0,[190 95 'SMA'],tsi_crossover0^190^95^SMA,4,0,9,0.002,0.9806561297945557,9,0.809,0.787,88.889,7.473,1.028,-1.0,0.6245130495552732,9,1.751,1.942,88.889,4.469,0.902,-1.0,1.3362149691040162,9,1.754,1.96,77.778,2.687,0.895,-1.0,1.3376755714285713,95,SMA,
180.0,stoch_k_crossover50,[180 162],stoch_k_crossover50^180^162,4,0,9,0.002,0.9859524866456222,9,1.008,0.885,77.778,6.457,1.139,-1.0,0.7859666440677965,9,1.609,2.134,77.778,3.282,0.754,-1.0,1.2112211199625116,9,1.504,1.663,77.778,2.571,0.904,-1.0,1.1480141431148527,162,,
170.0,stoch_k_crossover50,[170 136],stoch_k_crossover50^170^136,4,0,9,0.002,0.9931902238075309,9,0.836,0.947,66.667,9.419,0.883,-1.0,0.6368607391763463,9,1.601,2.367,66.667,4.986,0.676,-1.0,1.1965023109421207,9,2.047,2.007,77.778,4.055,1.02,-1.0,1.5790458046836073,136,,
130.0,stoch_d_crossover50,[130  52 117],stoch_d_crossover50^130^52^117,4,0,9,0.002,0.9960876248363635,9,0.802,0.649,88.889,24.294,1.236,-1.0,0.6307748536209552,9,1.657,2.39,77.778,2.814,0.693,-1.0,1.24031649790795,8,2.021,2.228,75.0,3.535,0.907,-1.0,1.5430262432675044,52,117,
230.0,emacd_crossover_signal_2,[230 460 276],emacd_crossover_signal_2^230^460^276,4,0,4,0.001,1.0083217842730139,4,0.843,1.372,75.0,1.434,0.614,-1.0,0.6263576020408163,4,1.947,3.212,50.0,7.612,0.606,-1.0,1.4455141438356165,4,1.748,2.551,50.0,7.445,0.685,-1.0,1.307443700509604,460,276,
230.0,bb_price_crossover_high,[230.    2.1],bb_price_crossover_high^230.0^2.0999999999999996,4,3,47,0.009,1.0138163850664708,45,0.542,1.316,64.444,1.733,0.412,33.80841895923103,0.7336192401215808,41,0.797,1.598,60.976,2.182,0.499,28.19084524097845,1.0877753254067588,41,1.179,2.557,65.854,1.676,0.461,50.45571797076527,1.6033708369182638,2.0999999999999996,,
220.0,stoch_d_crossover50,[220  66  66],stoch_d_crossover50^220^66^66,4,0,9,0.002,1.0207510388457568,9,1.0,0.973,77.778,4.898,1.028,-1.0,0.7719424460431654,9,1.683,1.981,88.889,1.762,0.85,-1.0,1.2781879505300353,9,1.643,1.774,77.778,2.351,0.926,-1.0,1.2566171533258175,66,66,
80.0,smi_d_crossover0,[80 72 56 'EMA'],smi_d_crossover0^80^72^56^EMA,4,0,9,0.002,1.031075701755344,9,0.899,0.704,88.889,7.987,1.277,-1.0,0.7096608948863635,9,1.393,1.294,77.778,19.487,1.077,-1.0,1.0800701931993817,9,2.309,2.577,77.778,4.907,0.896,-1.0,1.7611209817617386,72,56,EMA
150.0,smacd_histogram_start_increase_2,[150 210 120],smacd_histogram_start_increase_2^150^210^120,4,4,68,0.013,1.0452235495704596,68,0.505,1.33,63.235,1.743,0.38,17.36285858077504,0.6814272556390977,68,0.888,1.525,70.588,2.248,0.582,58.97435897435898,1.2216201442622951,68,1.234,2.304,72.059,2.057,0.536,67.44895564421498,1.690119392361111,210,120,
190.0,trix_crossover0,[190],trix_crossover0^190,4,0,6,0.001,1.0476973463139982,6,1.003,1.307,83.333,4.379,0.767,-1.0,0.755979594491201,6,1.829,2.151,66.667,10.009,0.85,-1.0,1.3891641887494188,5,1.67,2.038,60.0,4.641,0.819,-1.0,1.2647914622178604,,,
150.0,smi_d_crossover0,[150 75 45 'EMA'],smi_d_crossover0^150^75^45^EMA,4,0,9,0.002,1.0634727742871843,9,1.211,0.809,88.889,100.0,1.497,-1.0,0.9745930407911002,9,1.561,2.055,77.778,3.866,0.76,-1.0,1.1757026618004867,9,1.461,1.579,66.667,4.045,0.925,-1.0,1.1173272767574414,75,45,EMA
190.0,sma_fast_crossover_slow,[190 494],sma_fast_crossover_slow^190^494,4,0,6,0.001,1.0659505498139425,6,1.298,2.298,66.667,2.272,0.565,-1.0,0.9599212706701479,6,1.399,1.539,66.667,25.805,0.909,-1.0,1.0683214879792071,5,1.729,1.786,80.0,26.302,0.968,-1.0,1.327467340425532,494,,
170.0,trix_crossover0,[170],trix_crossover0^170,4,0,6,0.001,1.0674825390251579,6,0.979,1.94,66.667,2.585,0.505,-1.0,0.7198829226804123,6,2.122,2.479,66.667,19.815,0.856,-1.0,1.6125488019362644,5,1.497,2.21,60.0,6.192,0.677,-1.0,1.1188821855203621,,,
140.0,smi_k_crossover0,[140 98 'EMA'],smi_k_crossover0^140^98^EMA,4,0,9,0.002,1.096079047079239,9,1.123,0.965,77.778,4.744,1.164,-1.0,0.8775808601036269,9,1.685,2.089,88.889,1.721,0.807,-1.0,1.2746391814265199,9,1.793,1.885,66.667,4.835,0.951,-1.0,1.3744843129973474,98,EMA,
210.0,smi_k_crossover0,[210 63 'SMA'],smi_k_crossover0^210^63^SMA,4,0,9,0.002,1.099456031482631,9,1.084,0.882,77.778,9.129,1.229,-1.0,0.8520584126984128,9,1.666,2.017,88.889,1.983,0.826,-1.0,1.2625256916212193,9,1.875,1.53,88.889,4.467,1.225,-1.0,1.4733455882352942,63,SMA,
170.0,kdj_d_crossover50,[170  85  85],kdj_d_crossover50^170^85^85,4,0,9,0.002,1.1035408300311238,9,1.025,0.829,88.889,15.543,1.236,-1.0,0.8062138118214716,9,1.667,2.451,77.778,3.161,0.68,-1.0,1.2462644349245204,9,2.114,2.045,77.778,13.007,1.034,-1.0,1.6327729682151588,85,85,
190.0,adx_crossunder_threshold,[190.  10.],adx_crossunder_threshold^190.0^10.0,4,0,4,0.001,1.106308678009078,4,1.116,1.174,75.0,3.202,0.951,-1.0,0.8554605792163544,4,1.727,1.008,100.0,100.0,1.713,-1.0,1.4160200694444445,4,1.612,1.295,100.0,100.0,1.245,-1.0,1.268861837837838,10.0,,
180.0,trix_crossover_signal,[180 162],trix_crossover_signal^180^162,4,0,8,0.001,1.1491651451261866,8,1.041,0.773,87.5,2.453,1.347,-1.0,0.8268341138421732,8,1.851,1.888,87.5,12.949,0.98,-1.0,1.4227307574152541,8,1.951,1.489,87.5,5.544,1.31,-1.0,1.544644304902619,162,,
50.0,adx_crossover_threshold,[50. 30.],adx_crossover_threshold^50.0^30.0,4,0,3,0.001,1.1504666807290955,2,1.512,2.69,50.0,3.567,0.562,-1.0,1.1178907360594794,2,1.461,2.124,50.0,5.409,0.688,-1.0,1.0930467372881356,2,1.636,1.084,100.0,100.0,1.509,-1.0,1.3180364575645755,30.0,,
200.0,kdj_d_crossover50,[200 100  60],kdj_d_crossover50^200^100^60,4,0,9,0.002,1.1748824346767999,9,1.108,0.997,77.778,7.799,1.111,-1.0,0.8617950651955867,9,1.792,2.011,88.889,1.762,0.891,-1.0,1.3661794530084534,9,2.145,1.904,88.889,2.935,1.127,-1.0,1.6706553308823526,100,60,
220.0,ema_fast_crossover_slow,[220 616],ema_fast_crossover_slow^220^616,4,0,4,0.001,1.1909680219511547,4,0.619,0.519,75.0,5.267,1.193,-1.0,0.4849787475915221,4,2.335,1.796,100.0,100.0,1.3,-1.0,1.8470032015590199,3,2.455,1.665,100.0,100.0,1.474,-1.0,1.9718884384384383,616,,
8.0,kc_price_crossover_high,[8.  3.  2.1],kc_price_crossover_high^8.0^3.0^2.0999999999999996,4,0,3,0.001,1.258331463084327,3,0.65,0.435,100.0,100.0,1.494,-1.0,0.5229885057471264,3,2.15,2.093,66.667,4.58,1.027,-1.0,1.6595986622073577,3,3.255,3.429,66.667,12.236,0.949,-1.0,2.494788057742782,3.0,2.0999999999999996,
40.0,adx_crossover_threshold,[40. 35.],adx_crossover_threshold^40.0^35.0,4,0,2,0.0,1.2714583301880253,2,1.522,2.079,50.0,6.469,0.732,-1.0,1.1433960942760943,2,2.104,0.842,100.0,100.0,2.499,-1.0,1.840825083135392,2,0.967,1.079,50.0,18.378,0.896,-1.0,0.7375637905468025,35.0,,
220.0,bb_price_crossover_high,[220.    2.3],bb_price_crossover_high^220.0^2.3,4,3,46,0.009,1.3061261274553126,46,0.545,1.213,69.565,1.607,0.449,0.6779661016949151,0.6853146352369109,46,1.194,1.801,69.565,2.349,0.663,29.209159130267466,1.6551054303164907,44,1.684,2.534,75.0,1.571,0.665,42.00251011016595,2.33468590370955,2.3,,
210.0,smacd_crossover_signal_2,[210 546 147],smacd_crossover_signal_2^210^546^147,4,0,5,0.001,1.3111579447441248,5,1.101,0.992,100.0,100.0,1.11,-1.0,0.856238377016129,5,1.875,0.914,100.0,100.0,2.051,-1.0,1.581749179431072,5,2.288,0.831,100.0,100.0,2.753,-1.0,2.042570012033694,546,147,
230.0,ema_fast_crossover_slow,[230 644],ema_fast_crossover_slow^230^644,4,0,4,0.001,1.3201314514066496,4,0.89,0.322,100.0,100.0,2.764,-1.0,0.7951956521739131,3,2.364,2.346,100.0,100.0,1.008,-1.0,1.8215496675191813,3,2.337,1.564,100.0,100.0,1.494,-1.0,1.8803436253196932,644,,
220.0,bb_price_crossover_high_2,[220.    2.3],bb_price_crossover_high_2^220.0^2.3,4,3,44,0.008,1.3414590562969633,44,0.52,1.227,68.182,1.604,0.424,0.6987577639751554,0.6556633611241882,44,1.225,1.805,70.455,2.381,0.679,29.515846782033833,1.7005782548476454,42,1.806,2.502,76.19,1.677,0.722,41.717451523545705,2.5172694964028777,2.3,,
230.0,bb_price_crossover_low,[230.    3.5],bb_price_crossover_low^230.0^3.4999999999999996,4,0,1,0.0,1.38495,1,2.409,0.0,100.0,100.0,0.0,-1.0,1.6862999999999997,1,1.72,0.0,100.0,100.0,0.0,-1.0,1.204,1,1.29,0.0,100.0,100.0,0.0,-1.0,0.9029999999999999,3.4999999999999996,,
220.0,emacd_crossover_signal_3,[220 440 308],emacd_crossover_signal_3^220^440^308,4,0,4,0.001,1.4087713989292778,4,1.295,1.132,75.0,4.989,1.144,-1.0,1.0102029593639574,4,2.399,2.586,100.0,100.0,0.928,-1.0,1.8350865699922658,4,2.318,2.628,75.0,3.11,0.882,-1.0,1.7657197412480976,440,308,
230.0,trix_crossover_signal,[230 322],trix_crossover_signal^230^322,4,0,4,0.001,1.4440816828689897,4,1.953,2.02,100.0,100.0,0.967,-1.0,1.4992755594059404,4,2.011,2.074,75.0,16.043,0.97,-1.0,1.5441939585342332,4,1.531,1.948,75.0,2.822,0.786,-1.0,1.1559285780287474,322,,
25.0,kc_price_crossover_low_2,[25.  10.   2.1],kc_price_crossover_low_2^25.0^10.0^2.0999999999999996,4,0,1,0.0,1.4677599999999997,1,0.986,0.0,100.0,100.0,0.0,-1.0,0.6901999999999999,1,2.916,0.0,100.0,100.0,0.0,-1.0,2.0412,1,3.645,0.0,100.0,100.0,0.0,-1.0,2.5515,10.0,2.0999999999999996,
230.0,sma_fast_crossover_slow_2,[230 644],sma_fast_crossover_slow_2^230^644,4,0,2,0.0,1.4973283245324187,2,0.966,1.819,50.0,3.263,0.531,-1.0,0.712110346344145,2,3.59,2.811,100.0,100.0,1.277,-1.0,2.8339416577730345,2,1.848,1.477,100.0,100.0,1.251,-1.0,1.4554532701421798,644,,
190.0,smacd_crossover_signal_2,[190 532 133],smacd_crossover_signal_2^190^532^133,4,0,5,0.001,1.623607085334764,5,0.996,0.712,80.0,6.465,1.399,-1.0,0.7947296629213484,5,2.717,2.435,100.0,100.0,1.116,-1.0,2.1141161108829567,5,3.455,1.543,100.0,100.0,2.239,-1.0,2.9600371030460138,532,133,
230.0,emacd_crossover_signal_3,[230 460 276],emacd_crossover_signal_3^230^460^276,4,0,3,0.001,1.62866143938935,3,1.464,0.982,100.0,100.0,1.491,-1.0,1.1775807739307536,3,2.865,3.223,66.667,12.132,0.889,-1.0,2.183773580515048,3,2.501,2.531,66.667,7.029,0.988,-1.0,1.9236948913472933,460,276,
200.0,bb_price_crossover_low_2,[200.    2.1],bb_price_crossover_low_2^200.0^2.0999999999999996,4,0,2,0.0,1.8225479999999998,2,1.954,0.019,100.0,100.0,102.842,-1.0,1.7781399999999998,2,1.942,0.582,100.0,100.0,3.337,-1.0,1.7672199999999998,2,2.216,0.196,100.0,100.0,11.306,-1.0,2.01656,2.0999999999999996,,
8.0,kc_price_crossover_high_2,[8.  3.  2.1],kc_price_crossover_high_2^8.0^3.0^2.0999999999999996,4,0,2,0.0,2.154453676202721,2,0.788,0.476,100.0,100.0,1.655,-1.0,0.6429152941176471,2,3.62,0.298,100.0,100.0,12.148,-1.0,3.2942,2,5.09,2.745,100.0,100.0,1.854,-1.0,4.223680145719489,3.0,2.0999999999999996,
35.0,bb_price_crossover_low_2,[35.   2.3],bb_price_crossover_low_2^35.0^2.3,4,0,1,0.0,2.15943,1,1.365,0.0,100.0,100.0,0.0,-1.0,0.9554999999999999,1,5.07,0.0,100.0,100.0,0.0,-1.0,3.549,1,4.407,0.0,100.0,100.0,0.0,-1.0,3.0848999999999998,2.3,,
170.0,sma_fast_crossover_slow_2,[170 408],sma_fast_crossover_slow_2^170^408,4,0,3,0.001,2.23623789116902,3,2.323,1.214,100.0,100.0,1.914,-1.0,1.9372557084019768,3,3.194,1.505,100.0,100.0,2.122,-1.0,2.7102946976744184,2,2.796,1.735,100.0,100.0,1.612,-1.0,2.27260813832853,408,,
14.0,kc_price_crossover_high,[14.   8.   3.7],kc_price_crossover_high^14.0^8.0^3.6999999999999993,4,0,1,0.0,2.3618699999999997,1,1.264,0.0,100.0,100.0,0.0,-1.0,0.8847999999999999,1,3.917,0.0,100.0,100.0,0.0,-1.0,2.7419,1,7.835,0.0,100.0,100.0,0.0,-1.0,5.4845,8.0,3.6999999999999993,
14.0,kc_price_crossover_high_2,[14.   8.   3.7],kc_price_crossover_high_2^14.0^8.0^3.6999999999999993,4,0,1,0.0,2.3618699999999997,1,1.264,0.0,100.0,100.0,0.0,-1.0,0.8847999999999999,1,3.917,0.0,100.0,100.0,0.0,-1.0,2.7419,1,7.835,0.0,100.0,100.0,0.0,-1.0,5.4845,8.0,3.6999999999999993,
150.0,smacd_crossover_signal_3,[150 300 210],smacd_crossover_signal_3^150^300^210,4,0,2,0.0,2.4139475326473074,2,1.633,0.97,100.0,100.0,1.684,-1.0,1.3355414742268041,2,4.294,2.969,100.0,100.0,1.446,-1.0,3.440522303805995,2,4.054,1.571,100.0,100.0,2.581,-1.0,3.5701005219605344,300,210,
220.0,smacd_crossover_signal_3,[220 616 176],smacd_crossover_signal_3^220^616^176,4,0,2,0.0,2.536331055485714,2,3.093,1.506,100.0,100.0,2.054,-1.0,2.6097649601593624,2,2.286,0.342,100.0,100.0,6.684,-1.0,2.08026,2,3.429,1.293,100.0,100.0,2.652,-1.0,3.0368528770301624,616,176,
