开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,策略名称
2026-02-18 03:00:00,2026-06-18,15.187,53.803,5.686,4.545,2.608,9.462,11.839,0.62,0.715,23.0,56.522,2.16,48.348,2.3,tsi_neutral^14^13^20.0^-20.0^SMA&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,15.187,53.805,2.33,5.257,2.457,23.097,10.236,0.536,1.071,9.0,77.778,7.304,50.313,0.9,adx_lower_threshold^170.0^10.0&kdj_d_crossover50^200^100^60&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.188,53.805,3.04,5.279,2.648,17.697,10.193,0.534,1.154,9.0,77.778,4.046,49.806,0.9,adx_lower_threshold^170.0^10.0&kdj_d_crossover50^170^85^85&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.206,53.881,7.997,3.221,2.163,6.738,16.73,0.876,0.933,30.0,50.0,2.019,46.619,3.0,trix_higher0^50&emacd_histogram_start_increase^80^160^112&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.224,53.955,2.226,5.532,2.455,24.234,9.753,0.511,1.412,6.0,66.667,14.887,51.306,0.6,rvi_signal_overbought^40^36^0.0^SMA&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.224,53.952,7.692,3.37,2.265,7.014,16.009,0.838,0.584,49.0,48.98,1.845,47.361,4.9,aroon_diff_higher0^90&second_wave_trend_2^18&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,15.224,53.955,2.226,5.532,2.455,24.234,9.753,0.511,1.412,6.0,66.667,14.887,51.306,0.6,rvi_overbought^90^0.0^SMA&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.224,53.955,2.226,5.532,2.455,24.234,9.753,0.511,1.412,6.0,66.667,14.887,51.306,0.6,roc_higher0^150&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.224,53.955,2.226,5.532,2.455,24.234,9.753,0.511,1.412,6.0,66.667,14.887,51.306,0.6,emacd_histogram_increase^10^18^12&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.227,53.966,8.083,3.64,1.964,6.677,14.827,0.776,1.05,21.0,52.381,2.123,47.945,2.1,rvi_overbought^90^0.0^SMA&smacd_histogram_start_increase^150^390^210&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.233,53.991,4.536,4.343,2.612,11.902,12.432,0.651,0.89,19.0,57.895,2.688,46.548,1.9,rsi_fast_higher_slow^12^17&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.235,53.998,6.701,3.461,2.104,8.058,15.602,0.817,1.04,26.0,57.692,1.763,46.687,2.6,trix_higher0^35&price_crossover_ema^220&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.238,54.009,4.664,4.386,1.458,11.579,12.314,0.645,1.281,8.0,62.5,3.276,49.705,0.8,smi_neutral^200^100^35.0^-35.0^SMA&smacd_crossover_signal^210^504^210&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.25,54.061,4.899,3.911,2.253,11.036,13.823,0.724,0.859,26.0,53.846,2.413,47.838,2.6,stoch_k_overbought^50^35^50&rvi_crossover0^220^EMA&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.25,54.057,7.342,3.707,2.111,7.363,14.583,0.763,1.143,20.0,50.0,2.48,47.095,2.0,price_higher_sma^140&smacd_start_increase^220^484&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.265,54.12,5.773,3.513,2.033,9.375,15.406,0.806,0.747,29.0,48.276,2.176,47.212,2.9,stoch_d_overbought^50^30^45^50&second_wave_trend_1^14&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.267,54.127,3.437,5.056,2.963,15.747,10.706,0.56,1.375,10.0,60.0,4.114,46.559,1.0,stoch_k_higher_d^130^65^91&stoch_k_crossover_d^210^189^189&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.271,54.145,4.641,3.821,2.667,11.667,14.17,0.742,1.028,24.0,54.167,2.174,46.33,2.4,stoch_d_overbought^90^36^27^50&price_crossover_ema^220&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.279,54.175,4.622,4.358,2.55,11.721,12.432,0.651,0.958,20.0,50.0,3.208,47.794,2.0,skew_negative^110^EMA&price_crossover_sma_2^140&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.281,54.183,4.31,4.073,2.357,12.57,13.304,0.696,0.835,26.0,53.846,2.449,48.33,2.6,ma_atr_long_period^35.0^42.0^2.3999999999999995&price_crossover_sma_2^140&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,trix_increase^220&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,adx_lower_threshold^55.0^35.0&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,smacd_histogram_increase^170^340^102&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,ema_fast_higher_slow^35^49&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,trix_increase^230&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,trix_higher_signal^60.0^24.0&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,bb_neutral^140.0^2.5&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,adx_plus_higher_minus^90&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,rsi_neutral^90^70^30&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,tsi_higher_signal^140^56^56^SMA&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,kc_neutral^8.0^3.0^1.5&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,rsi_fast_higher_slow^120^336&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,kdj_k_higher_d^250^175^225&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.283,54.192,2.226,5.38,2.496,24.34,10.072,0.527,1.168,8.0,62.5,16.243,51.078,0.8,kdj_k_higher_d^210^84^63&trix_crossover_signal^180^162&trailing_stop^34^3.0
