datetime,open,high,low,close,volume,convexity_higher1^6^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&trailing_stop^34^3.5|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|mass_crossover1^220^88&aroon_diff_crossunder0^89|trailing_stop^34^2.5,smacd_increase^80^128|smi_k_higher_d^50^40^35&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|tsi_crossover0^80^24^EMA|smi_d_crossover0^230^207^207^EMA&aroon_diff_crossunder0^109|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|ema_fast_crossover_slow^30^72&aroon_diff_crossunder0^89|trailing_stop^34^2.5,kc_neutral^35.0^14.0^2.5|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&trailing_stop^34^3.0|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|mass_crossover1^220^88&trailing_stop^34^3.5|trailing_stop^34^2.5,kc_neutral^35.0^14.0^2.5|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&aroon_diff_crossunder0^89|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|adx_crossunder_threshold^190.0^10.0&trailing_stop^34^3.5|trailing_stop^34^2.5,smacd_increase^80^128|smi_k_higher_d^50^40^35&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|mass_crossover1^220^88|ema_fast_crossover_slow^30^72&aroon_diff_crossunder0^109|trailing_stop^34^2.5,smacd_increase^80^128|smi_k_higher_d^50^40^35&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|mass_crossover1^220^88|tsi_crossover0^80^24^EMA&aroon_diff_crossunder0^109|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smi_d_crossover0^230^207^207^EMA&trailing_stop^34^3.0|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|ema_fast_crossover_slow^30^72&trailing_stop^34^3.0|trailing_stop^34^2.5
2026-06-11 04:00:00,11.24,11.245,11.24,11.245,72.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 04:15:00,11.245,11.245,11.24,11.2425,42.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 04:30:00,11.2425,11.245,11.24,11.2425,47.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 04:45:00,11.2425,11.2425,11.225,11.225,196.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 05:00:00,11.225,11.2275,11.2225,11.225,401.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 05:15:00,11.2275,11.2275,11.2225,11.225,127.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 05:30:00,11.225,11.235,11.2225,11.2275,984.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 05:45:00,11.2275,11.235,11.2275,11.235,78.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 06:00:00,11.235,11.245,11.235,11.2425,162.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 06:15:00,11.24,11.24,11.2325,11.2325,162.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 06:30:00,11.2325,11.24,11.23,11.24,147.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 06:45:00,11.2425,11.2475,11.235,11.235,199.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 07:00:00,11.2375,11.24,11.2325,11.24,230.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 07:15:00,11.2425,11.25,11.2375,11.2425,242.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 07:30:00,11.24,11.24,11.2225,11.225,228.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 07:45:00,11.225,11.2275,11.22,11.2225,193.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 08:00:00,11.2225,11.225,11.2075,11.2075,285.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 08:15:00,11.205,11.215,11.2,11.215,1010.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 08:30:00,11.2125,11.22,11.2,11.2025,1956.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 08:45:00,11.205,11.2125,11.205,11.2125,62.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 09:00:00,11.21,11.2125,11.2075,11.21,83.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 09:15:00,11.21,11.215,11.21,11.2125,98.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 09:30:00,11.2125,11.23,11.2125,11.225,121.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 09:45:00,11.2275,11.23,11.2125,11.215,161.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 10:00:00,11.2175,11.2175,11.2125,11.215,41.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 10:15:00,11.2175,11.225,11.215,11.22,75.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 10:30:00,11.22,11.225,11.2125,11.22,53.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 10:45:00,11.2225,11.225,11.22,11.22,32.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 11:00:00,11.22,11.22,11.2025,11.21,257.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 11:15:00,11.21,11.21,11.2,11.205,226.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 11:30:00,11.2025,11.2025,11.19,11.1975,369.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 11:45:00,11.1975,11.205,11.1975,11.2025,139.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 12:00:00,11.2,11.21,11.195,11.2025,251.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 12:15:00,11.2,11.2275,11.1975,11.2175,559.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 12:30:00,11.22,11.23,11.2175,11.2175,557.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 13:30:00,11.2175,11.23,11.1825,11.205,5607.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 13:45:00,11.2075,11.2175,11.2,11.2125,2283.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 14:00:00,11.2125,11.22,11.1575,11.1675,4132.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 14:15:00,11.17,11.185,11.165,11.1825,1949.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 14:30:00,11.1825,11.2025,11.1775,11.1925,1887.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 14:45:00,11.195,11.205,11.1875,11.1925,1668.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 15:00:00,11.195,11.195,11.175,11.18,1535.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 15:15:00,11.1825,11.195,11.1775,11.1875,1529.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 15:30:00,11.19,11.1925,11.18,11.185,991.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 15:45:00,11.1875,11.195,11.18,11.185,1693.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 16:00:00,11.1825,11.22,11.14,11.1425,3786.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 16:15:00,11.145,11.16,11.1175,11.1425,4995.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 16:30:00,11.1425,11.1425,11.1275,11.1325,1559.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 16:45:00,11.1325,11.135,11.12,11.1325,1488.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 17:00:00,11.13,11.1325,11.1075,11.1125,1664.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 17:15:00,11.115,11.1175,11.0825,11.0875,3855.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 17:30:00,11.0875,11.0975,11.0825,11.095,3350.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 17:45:00,11.095,11.1325,11.095,11.13,3229.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 18:00:00,11.13,11.1625,11.1275,11.155,6481.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-11 18:15:00,11.155,11.16,11.1475,11.1575,1178.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 00:00:00,11.15,11.1725,11.1375,11.1425,1098.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 00:15:00,11.14,11.1475,11.135,11.135,139.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 00:30:00,11.1375,11.15,11.1375,11.1425,85.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 00:45:00,11.1425,11.15,11.14,11.15,37.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 01:00:00,11.1525,11.1525,11.1375,11.145,395.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 01:15:00,11.1475,11.1475,11.14,11.14,122.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 01:30:00,11.14,11.1525,11.1325,11.135,259.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 01:45:00,11.1375,11.14,11.13,11.1325,93.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 02:00:00,11.1325,11.1425,11.1325,11.1375,124.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 02:15:00,11.1375,11.14,11.1375,11.14,32.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 02:30:00,11.14,11.14,11.135,11.135,289.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 02:45:00,11.135,11.1475,11.13,11.1475,128.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 03:00:00,11.1475,11.1575,11.1475,11.1525,143.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 03:15:00,11.15,11.155,11.1475,11.1475,124.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 03:30:00,11.1475,11.1525,11.1425,11.145,65.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 03:45:00,11.1425,11.145,11.13,11.13,115.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 04:00:00,11.13,11.1325,11.125,11.1275,46.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 04:15:00,11.13,11.1325,11.1275,11.1275,42.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 04:30:00,11.1275,11.1325,11.1275,11.1325,4.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 04:45:00,11.1325,11.1325,11.13,11.13,25.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 05:00:00,11.13,11.13,11.1275,11.13,23.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 05:15:00,11.13,11.1375,11.13,11.135,63.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 05:30:00,11.1325,11.1475,11.13,11.1375,747.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 05:45:00,11.14,11.15,11.14,11.15,380.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 06:00:00,11.1525,11.16,11.15,11.1575,132.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 06:15:00,11.16,11.1675,11.155,11.1625,429.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 06:30:00,11.1625,11.17,11.16,11.17,345.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 06:45:00,11.17,11.185,11.17,11.1825,650.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 07:00:00,11.18,11.1825,11.17,11.17,236.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 07:15:00,11.17,11.17,11.155,11.155,202.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 07:30:00,11.1525,11.155,11.1425,11.145,124.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 07:45:00,11.1475,11.15,11.135,11.1425,260.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 08:00:00,11.14,11.1525,11.13,11.135,308.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
2026-06-12 08:15:00,11.135,11.14,11.1,11.105,649.0,1.1276221471936962,1.1260293924957456,1.13907253412565,1.1249036948473625,1.127510703975565,1.1310506323177463,1.1277250662478053,1.1297073068129977,1.1427007040081225,1.1442455216990974,1.131409720031988,1.1299249346693632
