total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-32.064,34.127,1.248,378.0,32.199,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|emacd_histogram_start_increase_2^200^400^160|kc_price_crossover_high^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.053,29.737,1.557,380.0,35.242,bb_neutral^60.0^2.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|second_wave_trend_2^18|price_crossover_sma_2^220&roc_crossunder0^59|trailing_stop^34^1.5
-32.03,29.144,1.586,374.0,34.664,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&rsi_crossover50^130|price_crossover_sma^6|price_crossover_sma_2^220&roc_crossunder0^59|trailing_stop^34^1.5
-32.011,33.425,1.296,362.0,33.117,convexity_higher1^12^SMA|convexity_higher1^8^SMA&rsi_crossover50^130|price_crossover_sma^6|emacd_start_increase^25^55&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-31.998,34.4,1.24,375.0,32.133,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|mass_crossunder1^100^70|smacd_histogram_start_increase_2^110^154^99&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.991,33.957,1.256,374.0,32.126,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|emacd_histogram_start_increase_2^200^400^160|rvi_signal_crossover0^250^75^EMA&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.967,29.737,1.556,380.0,34.524,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|second_wave_trend_2^18|emacd_histogram_start_increase^230^644^230&roc_crossunder0^59|trailing_stop^34^1.5
-31.946,34.908,1.22,381.0,32.081,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|smacd_histogram_start_increase_2^110^154^99|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.942,34.656,1.231,378.0,32.077,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|smacd_histogram_start_increase_2^110^154^99|kc_price_crossover_high_2^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.907,35.751,1.175,386.0,31.923,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^45^41|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
