total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-18.513,32.959,1.401,267.0,22.876,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^25^50&roc_crossunder0^59|trailing_stop^34^1.5
-18.388,32.734,1.435,278.0,23.244,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^25^50&roc_crossunder0^59|trailing_stop^34^1.5
-18.262,32.593,1.431,270.0,22.693,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^25^50&roc_crossunder0^59|trailing_stop^34^1.5
-18.248,33.077,1.415,260.0,23.574,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-18.223,39.583,1.044,240.0,22.073,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_start_increase^60^96|emacd_histogram_start_increase^40^64^48&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-18.215,34.231,1.372,260.0,23.677,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&aroon_diff_crossunder0^89|trailing_stop^34^1.5
-18.155,40.586,0.998,239.0,21.956,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-18.027,28.125,1.77,256.0,21.991,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|price_crossover_sma_2^160&roc_crossunder0^89|trailing_stop^34^1.5
-17.865,35.294,1.273,255.0,21.184,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|price_crossover_sma_2^160&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-17.7,40.833,0.997,240.0,21.651,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-17.678,32.83,1.427,265.0,21.742,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&roc_crossunder0^59|trailing_stop^34^1.5
-17.67,34.766,1.301,256.0,20.891,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|smacd_histogram_start_increase_2^160^416^96&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-17.662,39.655,1.045,232.0,21.001,emacd_increase^12^17|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|emacd_start_increase^55^110&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-17.608,32.246,1.483,276.0,22.129,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^30^42&roc_crossunder0^59|trailing_stop^34^1.5
-17.459,39.662,1.07,237.0,21.678,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|smacd_histogram_start_increase_2^160^416^96&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-17.302,33.597,1.344,253.0,21.039,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^40^64^48|price_crossover_sma^130&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-17.255,36.154,1.244,260.0,19.938,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|price_crossover_sma_2^150&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-17.25,38.06,1.142,268.0,20.655,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_start_increase^60^96|emacd_histogram_start_increase^35^98^35&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-17.208,37.313,1.189,268.0,21.28,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-17.185,29.389,1.703,262.0,21.067,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^55&roc_crossunder0^89|trailing_stop^34^1.5
-17.157,37.736,1.157,265.0,20.822,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_start_increase^60^96|emacd_histogram_start_increase^35^98^35&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-17.114,33.725,1.33,255.0,20.724,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^40^64^48|smacd_histogram_start_increase_2^150^390^90&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-16.982,42.081,0.971,221.0,22.62,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_start_increase^60^96|emacd_histogram_start_increase^35^98^35&bb_price_crossunder_high^34^2|trailing_stop^34^2.5
-16.968,28.627,1.784,255.0,19.76,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^55&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-16.875,39.167,1.088,240.0,20.74,emacd_increase^12^17|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-16.815,41.964,0.996,224.0,22.76,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^2.5
-16.757,26.582,1.895,237.0,20.741,emacd_increase^25^35|rsi_fast_higher_slow^8^21&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^30^42&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-16.679,33.716,1.412,261.0,22.8,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^14&roc_crossunder0^59|trailing_stop^34^1.5
-16.585,35.341,1.303,249.0,20.779,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|price_crossover_sma_2^150&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-16.576,39.738,1.06,229.0,20.252,emacd_increase^12^17|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|emacd_start_increase^55^110&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-16.559,27.419,1.879,248.0,19.357,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|smacd_histogram_start_increase_2^160^416^96&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-16.554,39.407,1.098,236.0,20.935,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-16.421,39.419,1.086,241.0,20.436,emacd_increase^12^17|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-16.408,36.145,1.25,249.0,21.462,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^14&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-16.381,28.916,1.761,249.0,19.002,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^55&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
