datetime,open,high,low,close,volume,bb_neutral^12.0^1.5|stoch_d_neutral^180^162^126^60^40&emacd_histogram_start_increase^70^154^56|price_crossover_ema^120|sma_fast_crossover_slow_3^50^80&trailing_stop^34^3.0|trailing_stop^34^3.5,rsi_neutral^14^65^35|stoch_d_neutral^180^162^126^60^40&mass_crossunder1^18^5|rsi_crossover50^60|smacd_histogram_start_increase^230^598^161&trailing_stop^34^2.5|trailing_stop^34^3.0,roc_higher0^90|skew_positive^140^EMA&emacd_histogram_start_increase^70^154^56|price_crossover_ema^120|rsi_crossover50^60&bb_price_crossunder_high^34^2|trailing_stop^34^3.5,roc_higher0^90|skew_positive^140^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_1^6|price_crossover_ema^130&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
2026-04-01 11:45:00,11.6225,11.625,11.615,11.6175,520.0,1.0337545258179648,1.0476627289992695,1.1229130508574232,1.126882770302056
2026-04-01 12:00:00,11.6175,11.62,11.6025,11.6075,648.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 12:15:00,11.6075,11.6275,11.6075,11.625,480.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 12:30:00,11.625,11.6375,11.6225,11.63,713.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 13:30:00,11.6225,11.635,11.575,11.6225,7939.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 13:45:00,11.62,11.6225,11.5825,11.6,2275.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 14:00:00,11.5975,11.5975,11.5525,11.5525,3743.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 14:15:00,11.555,11.5625,11.53,11.5375,4973.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 14:30:00,11.5375,11.575,11.535,11.5475,3676.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 14:45:00,11.5475,11.5525,11.535,11.54,1433.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 15:00:00,11.54,11.555,11.5375,11.55,1452.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 15:15:00,11.5525,11.5575,11.535,11.555,1277.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 15:30:00,11.555,11.59,11.55,11.5775,2140.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 15:45:00,11.5775,11.605,11.5775,11.5825,1672.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 16:00:00,11.585,11.6475,11.585,11.6375,2430.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 16:15:00,11.6375,11.65,11.615,11.635,2254.0,1.0337545258179648,1.046304359900557,1.1229130508574232,1.126882770302056
2026-04-01 16:30:00,11.6325,11.665,11.63,11.65,2021.0,1.0337545258179648,1.046304359900557,1.1239174566171481,1.127887176061781
2026-04-01 16:45:00,11.65,11.6575,11.6425,11.6475,1040.0,1.0337545258179648,1.045589767625879,1.1237025415086161,1.127672260953249
2026-04-01 17:00:00,11.6475,11.6675,11.6475,11.665,2014.0,1.0337545258179648,1.0470919135486256,1.1252069472683408,1.1291766667129737
2026-04-01 17:15:00,11.6625,11.69,11.66,11.685,2423.0,1.0337545258179648,1.0488086517460506,1.126926268136598,1.1308959875812308
2026-04-01 17:30:00,11.685,11.6875,11.665,11.6725,1386.0,1.0337545258179648,1.04773569037266,1.1258516925939372,1.1298214120385701
2026-04-01 17:45:00,11.67,11.685,11.66,11.685,1239.0,1.0337545258179648,1.0488086517460506,1.126926268136598,1.1308959875812308
2026-04-01 18:00:00,11.6825,11.7,11.68,11.685,3860.0,1.0337545258179648,1.0488086517460506,1.126926268136598,1.1308959875812308
2026-04-01 18:15:00,11.6825,11.6875,11.6675,11.6725,759.0,1.0337545258179648,1.04773569037266,1.1258516925939372,1.1298214120385701
2026-04-02 00:00:00,11.6725,11.6825,11.64,11.645,773.0,1.0337545258179648,1.0453751753512008,1.123487626400084,1.1274573458447168
2026-04-02 00:15:00,11.6475,11.65,11.6425,11.6425,136.0,1.0337545258179648,1.0451605830765227,1.1232727112915517,1.1272424307361846
2026-04-02 00:30:00,11.6425,11.65,11.6425,11.645,97.0,1.0337545258179648,1.0453751753512008,1.123487626400084,1.1274573458447168
2026-04-02 00:45:00,11.645,11.65,11.645,11.645,73.0,1.0337545258179648,1.0453751753512008,1.123487626400084,1.1274573458447168
2026-04-02 01:00:00,11.645,11.6875,11.6325,11.685,1002.0,1.0337545258179648,1.0488086517460506,1.126926268136598,1.1308959875812308
2026-04-02 01:15:00,11.685,11.735,11.6825,11.7125,1356.0,1.0356079704050423,1.0511691667675098,1.1292903343304515,1.1332600537750843
2026-04-02 01:30:00,11.7125,11.72,11.7,11.705,699.0,1.0349661218812938,1.0505253899434754,1.128645589004855,1.1326153084494879
2026-04-02 01:45:00,11.705,11.735,11.705,11.735,759.0,1.0375335159762873,1.0531004972396127,1.1312245703072406,1.1351942897518734
2026-04-02 02:00:00,11.7325,11.7325,11.7225,11.7275,273.0,1.036891667452539,1.0524567204155784,1.1300798249816442,1.134049544426277
2026-04-02 02:15:00,11.725,11.7275,11.72,11.72,99.0,1.0362498189287908,1.0518129435915442,1.1300798249816442,1.134049544426277
2026-04-02 02:30:00,11.7225,11.7225,11.715,11.7175,50.0,1.0360358694208744,1.051598351316866,1.1300798249816442,1.134049544426277
2026-04-02 02:45:00,11.7175,11.7225,11.715,11.7225,20.0,1.0364637684367068,1.0520275358662223,1.1300798249816442,1.134049544426277
2026-04-02 03:00:00,11.72,11.7225,11.715,11.7175,26.0,1.0360358694208744,1.051598351316866,1.1300798249816442,1.134049544426277
2026-04-02 03:15:00,11.7175,11.7225,11.71,11.71,88.0,1.0353940208971262,1.050954574492832,1.1300798249816442,1.134049544426277
2026-04-02 03:30:00,11.7075,11.715,11.7075,11.7125,41.0,1.0356079704050423,1.0511691667675098,1.1300798249816442,1.134049544426277
2026-04-02 03:45:00,11.715,11.72,11.7125,11.7175,36.0,1.0360358694208744,1.051598351316866,1.1300798249816442,1.134049544426277
2026-04-02 04:00:00,11.7175,11.72,11.7125,11.7125,71.0,1.0356079704050423,1.0511691667675098,1.1300798249816442,1.134049544426277
2026-04-02 04:15:00,11.715,11.725,11.715,11.725,109.0,1.036677717944623,1.0522421281409005,1.1300798249816442,1.134049544426277
2026-04-02 04:30:00,11.7225,11.73,11.72,11.725,157.0,1.036677717944623,1.0522421281409005,1.1300798249816442,1.134049544426277
2026-04-02 04:45:00,11.725,11.725,11.72,11.725,49.0,1.036677717944623,1.0522421281409005,1.1300798249816442,1.134049544426277
2026-04-02 05:00:00,11.725,11.725,11.7225,11.7225,20.0,1.0364637684367068,1.0520275358662223,1.1300798249816442,1.134049544426277
2026-04-02 05:15:00,11.725,11.7325,11.725,11.73,99.0,1.0371056169604551,1.0526713126902567,1.1300798249816442,1.134049544426277
2026-04-02 05:30:00,11.7325,11.7375,11.7175,11.7225,120.0,1.0364637684367068,1.0520275358662223,1.1300798249816442,1.134049544426277
2026-04-02 05:45:00,11.7275,11.7325,11.725,11.725,215.0,1.036677717944623,1.0522421281409005,1.1300798249816442,1.134049544426277
2026-04-02 06:00:00,11.725,11.725,11.715,11.715,75.0,1.0358219199129584,1.051383759042188,1.1300798249816442,1.134049544426277
2026-04-02 06:15:00,11.7125,11.715,11.71,11.7125,75.0,1.0356079704050423,1.0511691667675098,1.1300798249816442,1.134049544426277
2026-04-02 06:30:00,11.7125,11.7225,11.71,11.72,50.0,1.0362498189287908,1.0518129435915442,1.1300798249816442,1.134049544426277
2026-04-02 06:45:00,11.72,11.725,11.7125,11.7125,135.0,1.0356079704050423,1.0511691667675098,1.1300798249816442,1.134049544426277
2026-04-02 07:00:00,11.7125,11.72,11.7075,11.7075,157.0,1.0351800713892099,1.0507399822181536,1.1300798249816442,1.134049544426277
2026-04-02 07:15:00,11.7075,11.715,11.7075,11.71,105.0,1.0353940208971262,1.050954574492832,1.1300798249816442,1.134049544426277
2026-04-02 07:30:00,11.7125,11.7175,11.71,11.71,129.0,1.0353940208971262,1.050954574492832,1.1300798249816442,1.134049544426277
2026-04-02 07:45:00,11.7125,11.715,11.71,11.71,59.0,1.0353940208971262,1.050954574492832,1.1300798249816442,1.134049544426277
2026-04-02 08:00:00,11.71,11.7275,11.71,11.7275,201.0,1.036891667452539,1.0524567204155784,1.1300798249816442,1.134049544426277
2026-04-02 08:15:00,11.73,11.735,11.725,11.725,277.0,1.036677717944623,1.0522421281409005,1.1300798249816442,1.134049544426277
2026-04-02 08:30:00,11.7275,11.7375,11.725,11.735,254.0,1.0375335159762873,1.0531004972396127,1.1300798249816442,1.134049544426277
2026-04-02 08:45:00,11.7375,11.7375,11.73,11.7325,153.0,1.0373195664683712,1.0528859049649348,1.1300798249816442,1.134049544426277
2026-04-02 09:00:00,11.735,11.735,11.725,11.7275,69.0,1.036891667452539,1.0524567204155784,1.1300798249816442,1.134049544426277
2026-04-02 09:15:00,11.7275,11.7375,11.7275,11.735,95.0,1.0375335159762873,1.0531004972396127,1.1300798249816442,1.134049544426277
2026-04-02 09:30:00,11.735,11.7425,11.7325,11.7375,117.0,1.0377474654842036,1.053315089514291,1.1300798249816442,1.134049544426277
2026-04-02 09:45:00,11.735,11.735,11.715,11.72,273.0,1.0362498189287908,1.0518129435915442,1.1300798249816442,1.134049544426277
2026-04-02 10:00:00,11.72,11.7225,11.7125,11.7225,133.0,1.0364637684367068,1.0520275358662223,1.1300798249816442,1.134049544426277
2026-04-02 10:15:00,11.725,11.7275,11.7175,11.7275,97.0,1.036891667452539,1.0524567204155784,1.1300798249816442,1.134049544426277
2026-04-02 10:30:00,11.725,11.7275,11.72,11.7275,79.0,1.036891667452539,1.0524567204155784,1.1300798249816442,1.134049544426277
2026-04-02 10:45:00,11.725,11.73,11.7225,11.7275,47.0,1.036891667452539,1.0524567204155784,1.1300798249816442,1.134049544426277
2026-04-02 11:00:00,11.73,11.7325,11.72,11.72,273.0,1.0362498189287908,1.0518129435915442,1.1300798249816442,1.134049544426277
2026-04-02 11:15:00,11.7225,11.7275,11.7125,11.7275,297.0,1.036891667452539,1.0524567204155784,1.1300798249816442,1.134049544426277
2026-04-02 11:30:00,11.7275,11.7275,11.7125,11.725,189.0,1.036677717944623,1.0522421281409005,1.1300798249816442,1.134049544426277
2026-04-02 11:45:00,11.725,11.725,11.7175,11.725,136.0,1.036677717944623,1.0522421281409005,1.1300798249816442,1.134049544426277
2026-04-02 12:00:00,11.725,11.725,11.71,11.7175,354.0,1.0360358694208744,1.051598351316866,1.1300798249816442,1.134049544426277
2026-04-02 12:15:00,11.715,11.715,11.685,11.695,807.0,1.0341103238496294,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 12:30:00,11.6975,11.7125,11.695,11.71,644.0,1.0353940208971262,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 13:30:00,11.7075,11.735,11.7025,11.72,5081.0,1.0362498189287908,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 13:45:00,11.7175,11.73,11.705,11.7225,1997.0,1.0364637684367068,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 14:00:00,11.72,11.725,11.6925,11.7075,2574.0,1.0351800713892099,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 14:15:00,11.705,11.7125,11.6875,11.695,1655.0,1.0341103238496294,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 14:30:00,11.695,11.7025,11.65,11.66,2706.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 14:45:00,11.6575,11.67,11.65,11.6575,1802.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 15:00:00,11.6575,11.6725,11.6475,11.655,1581.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 15:15:00,11.655,11.675,11.6525,11.6725,1086.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 15:30:00,11.6725,11.675,11.65,11.6525,1135.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 15:45:00,11.65,11.66,11.635,11.6375,1725.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 16:00:00,11.6375,11.6525,11.6325,11.6475,1407.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 16:15:00,11.645,11.6625,11.6425,11.655,1137.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 16:30:00,11.6575,11.665,11.65,11.665,1711.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 16:45:00,11.6625,11.67,11.655,11.6575,1121.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 17:00:00,11.6575,11.66,11.65,11.66,647.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 17:15:00,11.66,11.675,11.655,11.675,1861.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 17:30:00,11.675,11.6825,11.6725,11.6825,1183.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 17:45:00,11.68,11.685,11.6675,11.67,1419.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 18:00:00,11.6675,11.67,11.63,11.6325,4353.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-02 18:15:00,11.6325,11.6325,11.62,11.6275,2151.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 00:00:00,11.645,11.6975,11.605,11.6125,1371.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 00:15:00,11.6125,11.6175,11.6025,11.61,102.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 00:30:00,11.6075,11.62,11.6075,11.61,52.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 00:45:00,11.6125,11.6175,11.61,11.6175,45.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 01:00:00,11.6175,11.6175,11.6075,11.6075,103.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 01:15:00,11.61,11.61,11.6025,11.6075,158.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 01:30:00,11.605,11.6125,11.6,11.605,253.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 01:45:00,11.6075,11.6075,11.5925,11.595,158.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 02:00:00,11.5925,11.6125,11.5925,11.6075,79.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 02:15:00,11.61,11.61,11.5925,11.595,397.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 02:30:00,11.5925,11.6025,11.5925,11.5925,55.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 02:45:00,11.5925,11.6,11.5925,11.5975,34.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 03:00:00,11.595,11.6025,11.595,11.595,48.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 03:15:00,11.595,11.605,11.595,11.5975,43.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 03:30:00,11.5975,11.6,11.5975,11.5975,31.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 03:45:00,11.6,11.6025,11.5975,11.5975,23.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 04:00:00,11.595,11.595,11.5875,11.5925,88.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 04:15:00,11.5925,11.5975,11.5925,11.5975,43.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 04:30:00,11.5975,11.605,11.5975,11.6,130.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 04:45:00,11.6,11.61,11.6,11.6075,30.0,1.0306150307388036,1.049167020844763,1.1300798249816442,1.134049544426277
2026-04-06 05:00:00,11.61,11.61,11.605,11.6075,25.0,1.0306150307388036,1.0484516892340827,1.1300798249816442,1.134049544426277
2026-04-06 05:15:00,11.61,11.615,11.61,11.6125,49.0,1.0306150307388036,1.0488823524554436,1.1300798249816442,1.134049544426277
2026-04-06 05:30:00,11.61,11.62,11.61,11.62,66.0,1.0306150307388036,1.0495283472874848,1.1300798249816442,1.134049544426277
2026-04-06 05:45:00,11.6225,11.6225,11.62,11.6225,34.0,1.0306150307388036,1.0497436788981653,1.1300798249816442,1.134049544426277
2026-04-06 06:00:00,11.6225,11.63,11.6225,11.6225,66.0,1.0306150307388036,1.0497436788981653,1.1300798249816442,1.134049544426277
2026-04-06 06:15:00,11.6225,11.635,11.6225,11.6325,40.0,1.0306150307388036,1.050605005340887,1.1300798249816442,1.134049544426277
2026-04-06 06:30:00,11.6325,11.64,11.63,11.6325,76.0,1.0306150307388036,1.050605005340887,1.1300798249816442,1.134049544426277
2026-04-06 06:45:00,11.6325,11.635,11.625,11.63,55.0,1.0306150307388036,1.0503896737302068,1.1300798249816442,1.134049544426277
2026-04-06 07:00:00,11.63,11.64,11.625,11.635,99.0,1.0306150307388036,1.0508203369515676,1.1300798249816442,1.134049544426277
2026-04-06 07:15:00,11.6325,11.6475,11.63,11.645,105.0,1.0306150307388036,1.0516816633942894,1.1300798249816442,1.134049544426277
2026-04-06 07:30:00,11.645,11.6475,11.6325,11.635,70.0,1.0306150307388036,1.0508203369515676,1.1300798249816442,1.134049544426277
2026-04-06 07:45:00,11.6375,11.65,11.6375,11.64,208.0,1.0306150307388036,1.0512510001729285,1.1300798249816442,1.134049544426277
2026-04-06 08:00:00,11.6375,11.6625,11.635,11.655,247.0,1.0306150307388036,1.0525429898370111,1.1300798249816442,1.134049544426277
2026-04-06 08:15:00,11.6575,11.66,11.645,11.6475,329.0,1.0306150307388036,1.05189699500497,1.1300798249816442,1.134049544426277
2026-04-06 08:30:00,11.6475,11.6575,11.6475,11.6525,86.0,1.0306150307388036,1.0523276582263308,1.1300798249816442,1.134049544426277
2026-04-06 08:45:00,11.655,11.66,11.65,11.6575,85.0,1.0306150307388036,1.0527583214476917,1.1300798249816442,1.134049544426277
2026-04-06 09:00:00,11.655,11.655,11.645,11.6475,54.0,1.0306150307388036,1.05189699500497,1.1300798249816442,1.134049544426277
2026-04-06 09:15:00,11.645,11.655,11.645,11.65,224.0,1.0306150307388036,1.0521123266156502,1.1300798249816442,1.134049544426277
2026-04-06 09:30:00,11.65,11.65,11.6425,11.6425,29.0,1.0306150307388036,1.0514663317836088,1.1300798249816442,1.134049544426277
2026-04-06 09:45:00,11.6475,11.6725,11.6475,11.67,157.0,1.0306150307388036,1.0538349795010937,1.1300798249816442,1.134049544426277
2026-04-06 10:00:00,11.67,11.6725,11.665,11.6675,97.0,1.0306150307388036,1.0536196478904134,1.1300798249816442,1.134049544426277
2026-04-06 10:15:00,11.665,11.6725,11.665,11.665,43.0,1.0306150307388036,1.0534043162797329,1.1300798249816442,1.134049544426277
2026-04-06 10:30:00,11.6625,11.68,11.6625,11.6725,114.0,1.0306150307388036,1.0540503111117743,1.1300798249816442,1.134049544426277
2026-04-06 10:45:00,11.6725,11.69,11.6725,11.685,363.0,1.0306150307388036,1.0551269691651766,1.1300798249816442,1.134049544426277
2026-04-06 11:00:00,11.6825,11.695,11.68,11.69,143.0,1.0306150307388036,1.0555576323865374,1.1300798249816442,1.134049544426277
2026-04-06 11:15:00,11.69,11.6925,11.6825,11.6875,102.0,1.0306150307388036,1.055342300775857,1.1300798249816442,1.134049544426277
2026-04-06 11:30:00,11.6875,11.69,11.685,11.6875,121.0,1.0306150307388036,1.055342300775857,1.1300798249816442,1.134049544426277
2026-04-06 11:45:00,11.6875,11.6875,11.68,11.6875,125.0,1.0306150307388036,1.055342300775857,1.1300798249816442,1.134049544426277
2026-04-06 12:00:00,11.685,11.6975,11.6825,11.6925,283.0,1.0306150307388036,1.055772963997218,1.1300798249816442,1.134049544426277
2026-04-06 12:15:00,11.695,11.695,11.685,11.6925,296.0,1.0306150307388036,1.055772963997218,1.1300798249816442,1.134049544426277
2026-04-06 12:30:00,11.6925,11.695,11.68,11.6825,558.0,1.0306150307388036,1.054911637554496,1.1300798249816442,1.134049544426277
2026-04-06 13:30:00,11.685,11.6925,11.6425,11.6625,5134.0,1.0306150307388036,1.0531889846690525,1.1300798249816442,1.134049544426277
2026-04-06 13:45:00,11.6675,11.6875,11.665,11.6775,1735.0,1.0306150307388036,1.0544809743331351,1.1300798249816442,1.134049544426277
2026-04-06 14:00:00,11.675,11.69,11.6525,11.655,1689.0,1.0306150307388036,1.0520429898370112,1.1300798249816442,1.134049544426277
2026-04-06 14:15:00,11.6575,11.6675,11.645,11.6475,955.0,1.0306150307388036,1.0520429898370112,1.1300798249816442,1.134049544426277
2026-04-06 14:30:00,11.6475,11.67,11.645,11.6575,1093.0,1.0306150307388036,1.0520429898370112,1.1300798249816442,1.134049544426277
2026-04-06 14:45:00,11.6575,11.6725,11.655,11.6675,627.0,1.0309728475949047,1.0520429898370112,1.1300798249816442,1.134049544426277
2026-04-06 15:00:00,11.67,11.69,11.665,11.675,1590.0,1.0316162102369806,1.0519714388515786,1.1300798249816442,1.134049544426277
2026-04-06 15:15:00,11.6775,11.68,11.66,11.6625,1413.0,1.0305439391668538,1.0509003163151602,1.1300798249816442,1.134049544426277
2026-04-06 15:30:00,11.6625,11.6675,11.655,11.665,831.0,1.0307583933808793,1.0511145408224438,1.1300798249816442,1.134049544426277
2026-04-06 15:45:00,11.665,11.675,11.6625,11.6675,626.0,1.0309728475949047,1.0513287653297276,1.1300798249816442,1.134049544426277
2026-04-06 16:00:00,11.67,11.68,11.67,11.6775,908.0,1.0318306644510058,1.0521856633588622,1.1300798249816442,1.134049544426277
2026-04-06 16:15:00,11.675,11.6775,11.655,11.6575,683.0,1.0301150307388034,1.050471867300593,1.1300798249816442,1.134049544426277
2026-04-06 16:30:00,11.66,11.68,11.66,11.67,855.0,1.03118730180893,1.0515429898370112,1.1300798249816442,1.134049544426277
2026-04-06 16:45:00,11.6725,11.6825,11.665,11.68,1098.0,1.032045118665031,1.0523998878661458,1.1300798249816442,1.134049544426277
2026-04-06 17:00:00,11.68,11.695,11.68,11.6925,1190.0,1.0331173897351578,1.053471010402564,1.1300798249816442,1.134049544426277
2026-04-06 17:15:00,11.69,11.69,11.67,11.6725,1147.0,1.0314017560229551,1.0517572143442948,1.1300798249816442,1.134049544426277
2026-04-06 17:30:00,11.6725,11.6775,11.65,11.6675,1386.0,1.0309728475949047,1.0513287653297276,1.1300798249816442,1.134049544426277
2026-04-06 17:45:00,11.67,11.67,11.65,11.66,1067.0,1.0303294849528286,1.0506860918078766,1.1300798249816442,1.134049544426277
2026-04-06 18:00:00,11.66,11.6725,11.65,11.6675,3805.0,1.0309728475949047,1.0513287653297276,1.1300798249816442,1.134049544426277
2026-04-06 18:15:00,11.6675,11.6675,11.6475,11.6475,844.0,1.0292572138827023,1.0491149692714585,1.1300798249816442,1.134049544426277
2026-04-07 00:00:00,11.6475,11.67,11.6425,11.66,591.0,1.0303294849528286,1.0491149692714585,1.1300798249816442,1.134049544426277
2026-04-07 00:15:00,11.655,11.66,11.6475,11.6575,125.0,1.0301150307388034,1.0491149692714585,1.1300798249816442,1.134049544426277
2026-04-07 00:30:00,11.66,11.6675,11.66,11.66,41.0,1.0303294849528286,1.0486149692714586,1.1300798249816442,1.134049544426277
2026-04-07 00:45:00,11.66,11.6625,11.65,11.6525,253.0,1.0296861223107527,1.0479717445716301,1.1300798249816442,1.134049544426277
2026-04-07 01:00:00,11.655,11.66,11.6375,11.6425,321.0,1.0283283054546515,1.0471141116385254,1.1300798249816442,1.134049544426277
2026-04-07 01:15:00,11.6425,11.6575,11.6375,11.6525,307.0,1.0283283054546515,1.0479717445716301,1.1300798249816442,1.134049544426277
2026-04-07 01:30:00,11.6525,11.66,11.65,11.6525,110.0,1.0283283054546515,1.0479717445716301,1.1300798249816442,1.134049544426277
2026-04-07 01:45:00,11.6525,11.6675,11.65,11.66,151.0,1.0283283054546515,1.0486149692714586,1.1300798249816442,1.134049544426277
2026-04-07 02:00:00,11.66,11.6775,11.6575,11.675,275.0,1.0291147548543085,1.0499014186711155,1.1300798249816442,1.134049544426277
2026-04-07 02:15:00,11.675,11.675,11.67,11.67,30.0,1.0286859383877562,1.0494726022045633,1.1300798249816442,1.134049544426277
2026-04-07 02:30:00,11.6725,11.6775,11.67,11.675,122.0,1.0291147548543085,1.0499014186711155,1.1300798249816442,1.134049544426277
2026-04-07 02:45:00,11.675,11.6825,11.6725,11.6775,88.0,1.0293291630875847,1.0501158269043918,1.1300798249816442,1.134049544426277
2026-04-07 03:00:00,11.6775,11.68,11.6725,11.6725,42.0,1.0289003466210322,1.0496870104378393,1.1300798249816442,1.134049544426277
2026-04-07 03:15:00,11.6725,11.6775,11.6725,11.675,21.0,1.0291147548543085,1.0499014186711155,1.1300798249816442,1.134049544426277
2026-04-07 03:30:00,11.675,11.6775,11.67,11.6725,114.0,1.0289003466210322,1.0496870104378393,1.1300798249816442,1.134049544426277
2026-04-07 03:45:00,11.6725,11.6725,11.67,11.6725,27.0,1.0289003466210322,1.0496870104378393,1.1300798249816442,1.134049544426277
2026-04-07 04:00:00,11.6725,11.6775,11.6725,11.6775,9.0,1.0293291630875847,1.0501158269043918,1.1300798249816442,1.134049544426277
2026-04-07 04:15:00,11.6775,11.6775,11.675,11.675,28.0,1.0291147548543085,1.0499014186711155,1.1300798249816442,1.134049544426277
2026-04-07 04:30:00,11.67,11.675,11.67,11.675,83.0,1.0291147548543085,1.0499014186711155,1.1300798249816442,1.134049544426277
2026-04-07 04:45:00,11.6725,11.6725,11.6675,11.6675,26.0,1.02847153015448,1.049258193971287,1.1300798249816442,1.134049544426277
2026-04-07 05:00:00,11.6675,11.6675,11.6625,11.6675,28.0,1.02847153015448,1.049258193971287,1.1300798249816442,1.134049544426277
2026-04-07 05:15:00,11.6675,11.6675,11.665,11.665,61.0,1.0282571219212038,1.0490437857380108,1.1300798249816442,1.134049544426277
2026-04-07 05:30:00,11.6625,11.6675,11.6625,11.665,145.0,1.0282571219212038,1.0490437857380108,1.1300798249816442,1.134049544426277
2026-04-07 05:45:00,11.6625,11.665,11.6475,11.65,187.0,1.026970672521547,1.0477573363383539,1.1300798249816442,1.134049544426277
2026-04-07 06:00:00,11.65,11.6575,11.6475,11.6575,106.0,1.0276138972213755,1.0484005610381824,1.1300798249816442,1.134049544426277
2026-04-07 06:15:00,11.6575,11.6825,11.6575,11.68,298.0,1.0295435713208607,1.0503302351376678,1.1300798249816442,1.134049544426277
2026-04-07 06:30:00,11.6775,11.68,11.6675,11.6775,135.0,1.0293291630875847,1.0501158269043918,1.1300798249816442,1.134049544426277
2026-04-07 06:45:00,11.68,11.69,11.675,11.68,260.0,1.0295435713208607,1.0503302351376678,1.1300798249816442,1.134049544426277
