datetime,open,high,low,close,volume,kdj_k_lower_d^8^7^7|atr_fast_lower_slow^40^88&kdj_k_crossunder_d^60^30^18|smacd_start_decrease^160^448&smi_k_crossover0^190^114^EMA|trailing_stop^34^2.5,tsi_lower_signal^6^3^2^SMA|atr_fast_lower_slow^40^88&rvi_crossunder_signal^90^63|kdj_d_crossunder50^250^200^75&second_wave_trend_1^190|trailing_stop^34^3.0,aroon_diff_lower0^190|tsi_lower_signal^6^3^2^SMA&rvi_crossunder_signal^90^63|kdj_d_crossunder50^250^200^75&second_wave_trend_1^190|trailing_stop^34^3.0,emacd_lower_signal^160^416^160|skew_negative^20^EMA&supertrend_short_signal^230.0^3.5|smacd_histogram_start_decrease_2^230^460^322&ma_atr_long_signal^18.0^22.0^2.8|trailing_stop^34^2.0,rsi_neutral^190^55^45|mass_higher1^220^88&smi_k_crossunder_d^190^152^171|smacd_crossunder_signal_3^230^414^253&bb_price_crossover_low^18.0^3.8999999999999995|trailing_stop^34^3.0,tsi_lower_signal^6^3^2^SMA|stoch_k_lower_d^11^10^10&mass_crossover1^90^27|smi_k_crossunder0^230^161^SMA&smacd_crossover_signal^150^270^165|trailing_stop^34^3.0,price_lower_ema^120|tsi_lower_signal^6^3^2^SMA&kdj_k_crossunder_d^60^30^18|sma_fast_crossunder_slow_3^40^112&stoch_k_crossover_d^70^63^49|trailing_stop^34^3.0,smacd_decrease^12^19|skew_positive^12^EMA&stoch_k_crossunder_d^250^175^125|smacd_histogram_start_decrease_2^230^460^322&kdj_k_crossover50^240^96|trailing_stop^34^2.0,stoch_k_lower_d^11^10^10|skew_negative^25^EMA&emacd_start_decrease^45^108|rvi_crossunder_signal^120^60&second_wave_trend_1^190|trailing_stop^34^3.0,rsi_oversold^200^50|smi_d_neutral^11^8^8^10.0^-10.0^SMA&trix_start_decrease^230|mass_crossunder1^120^84&smacd_start_increase^140^364|trailing_stop^34^3.0,price_lower_ema^120|smi_d_neutral^11^8^8^10.0^-10.0^SMA&price_crossunder_sma^45|kdj_k_crossunder_d_2^190^171^171^85&bb_price_crossover_low_2^60.0^2.0999999999999996|trailing_stop^34^3.0,bb_neutral^160.0^2.5|kdj_k_neutral^240^144^60^40&tsi_crossunder_signal^60^30^18^EMA|adx_crossover_threshold^45.0^35.0&bb_price_crossover_low^18.0^3.8999999999999995|trailing_stop^34^3.5,kdj_k_lower_d^8^7^7|mass_lower1^110^99&mass_crossunder1^140^70|stoch_k_crossunder_d^230^138^115&bb_price_crossover_high^25.0^3.8999999999999995|trailing_stop^34^3.5,price_lower_ema^120|tsi_lower_signal^6^3^2^SMA&roc_crossunder0^30|ema_fast_crossunder_slow^160^256&sma_fast_crossover_slow^110^264|trailing_stop^34^3.0,smacd_histogram_decrease^16^26^19|rsi_oversold^60^50&price_crossunder_ema^25|adx_crossunder_threshold^230.0^20.0&bb_price_crossover_high^25.0^3.8999999999999995|trailing_stop^34^3.5,rsi_oversold^200^50|smi_d_oversold^100^80^90^0.0^SMA&tsi_crossunder_signal^45^40^18^EMA|sma_fast_crossunder_slow_3^40^112&stoch_k_crossover_d^70^63^49|trailing_stop^34^3.0,rsi_oversold^200^50|stoch_k_neutral^50^15^60^40&roc_crossunder0^30|rvi_crossunder_signal^120^60&smacd_start_increase^120^312|trailing_stop^34^3.0,stoch_k_lower_d^11^10^10|rvi_neutral^29^5.0^-5.0^EMA&sma_fast_crossunder_slow_3^40^112|smacd_crossunder_signal^200^560^200&smi_k_crossover_d_2^240^216^216^45|trailing_stop^34^3.5,rsi_oversold^200^50|stoch_k_neutral^50^15^60^40&rvi_crossunder_signal^120^60|mass_crossunder1^120^84&smacd_start_increase^140^364|trailing_stop^34^3.0
2026-05-11 08:15:00,4681.1,4687.5,4679.6,4679.6,766.0,0.8872965618074286,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9914886097693635,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.050218771652562,1.0518620727663024,1.0106647321976119,1.0649557016164644,1.0475189511898364,1.0667713074055039,1.0557377775826444
2026-05-11 08:30:00,4679.5,4684.0,4678.0,4679.1,601.0,0.8872965618074286,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9915954199889653,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.050218771652562,1.0519681083094166,1.0107714762893263,1.0649557016164644,1.0475189511898364,1.0668770737887165,1.0557377775826444
2026-05-11 08:45:00,4679.3,4680.2,4675.2,4675.9,653.0,0.8872965618074286,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.992279005394417,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.050218771652562,1.0526467357853466,1.0114546384762995,1.0649557016164644,1.0475189511898364,1.0675539786412784,1.0557377775826444
2026-05-11 09:00:00,4675.6,4678.4,4673.6,4676.1,637.0,0.8872965618074286,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9922362813065762,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.050218771652562,1.052604321568101,1.0114119408396134,1.0649557016164644,1.0475189511898364,1.0675116720879931,1.0557377775826444
2026-05-11 09:15:00,4675.6,4676.0,4665.2,4666.0,1363.0,0.8872965618074286,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9943938477425328,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.050218771652562,1.0547462395390048,1.0135681714922469,1.0649557016164644,1.0475189511898364,1.0696481530288908,1.0557377775826444
2026-05-11 09:30:00,4665.8,4672.3,4658.7,4671.5,2694.0,0.8872965618074286,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9932189353269129,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.050218771652562,1.0535798485647503,1.012393986483387,1.0649557016164644,1.0475189511898364,1.0684847228135506,1.0557377775826444
2026-05-11 09:45:00,4671.3,4673.5,4664.3,4665.3,1214.0,0.8880810008286859,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9945433820499753,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0510032106738194,1.0548946892993645,1.0137176132206471,1.0649557016164644,1.0475189511898364,1.0697962259653888,1.0557377775826444
2026-05-11 10:00:00,4665.0,4671.4,4664.5,4670.8,868.0,0.8869035983925333,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9933684696343553,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0498258082376668,1.05372829832511,1.0125434282117873,1.0649557016164644,1.0475189511898364,1.0686327957500483,1.0557377775826444
2026-05-11 10:15:00,4670.7,4674.5,4668.7,4671.7,621.0,0.8867109325393447,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9931762112390722,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0496331423844782,1.0535374343475046,1.0123512888467014,1.0649557016164644,1.0475189511898364,1.0684424162602655,1.0557377775826444
2026-05-11 10:30:00,4671.7,4675.2,4668.7,4671.5,788.0,0.8867537471733866,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9932189353269129,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0496759570185201,1.0535798485647503,1.012393986483387,1.0649557016164644,1.0475189511898364,1.0684847228135506,1.0557377775826444
2026-05-11 10:45:00,4672.0,4675.9,4669.9,4672.2,600.0,0.8866038959542399,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9930694010194704,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0495261057993734,1.0534313988043906,1.0122445447549868,1.0649557016164644,1.0475189511898364,1.0683366498770528,1.0557377775826444
2026-05-11 11:00:00,4672.6,4681.0,4672.6,4677.7,1005.0,0.8854264935180873,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9918944886038504,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0483487033632208,1.052265007830136,1.011070359746127,1.0649557016164644,1.0475189511898364,1.0671732196617123,1.0557377775826444
2026-05-11 11:15:00,4677.7,4680.7,4676.1,4680.6,396.0,0.8848056813244793,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9912749893301598,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0477278911696128,1.0516500016800745,1.0104512440141826,1.0649557016164644,1.0475189511898364,1.0665597746390783,1.0557377775826444
2026-05-11 11:30:00,4680.2,4686.0,4677.8,4683.0,1051.0,0.8842919057159764,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9907623002760713,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0472141155611099,1.051141031073127,1.009938872373953,1.0649557016164644,1.0475189511898364,1.0660520959996571,1.0557377775826444
2026-05-11 11:45:00,4683.2,4683.5,4678.8,4683.3,863.0,0.8842276837649137,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.9906982141443101,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0471498936100472,1.0510774097472586,1.0098748259189243,1.0649557016164644,1.0475189511898364,1.0659886361697295,1.0557377775826444
2026-05-11 12:00:00,4682.9,4684.7,4675.9,4676.7,987.0,0.8856405666882969,0.9137882818176921,0.9196417118561008,0.9052116353219198,0.992108109043054,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0150980972436638,1.0333463132395067,1.0485627765334304,1.0524770789163642,1.011283847929556,1.0649557016164644,1.0475189511898364,1.067384752428138,1.0557377775826444
2026-05-11 12:15:00,4676.7,4704.4,4675.9,4699.5,4102.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0097228647079015,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 12:30:00,4699.6,4707.3,4698.0,4701.1,2621.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0093807431264443,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 12:45:00,4701.3,4710.2,4695.0,4708.7,2507.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0077556656145237,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 13:00:00,4708.9,4731.1,4707.3,4730.0,5141.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 13:15:00,4730.4,4745.6,4729.8,4737.9,5139.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 13:30:00,4738.0,4755.7,4737.5,4753.7,4921.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 13:45:00,4753.3,4758.4,4744.3,4745.7,3751.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 14:00:00,4745.7,4748.5,4728.0,4740.4,4024.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 14:15:00,4740.4,4743.4,4733.8,4734.5,1978.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 14:30:00,4734.8,4743.8,4724.6,4742.5,3566.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 14:45:00,4741.9,4743.9,4733.4,4735.4,1672.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 15:00:00,4735.3,4741.6,4732.2,4738.0,1577.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857562860579783,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 15:15:00,4738.5,4748.1,4737.2,4742.5,1247.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9844121370656811,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 15:30:00,4742.3,4744.5,4736.2,4736.9,981.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9855939456548972,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 15:45:00,4736.1,4742.2,4734.6,4741.8,1002.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9845598631393331,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 16:00:00,4742.0,4743.2,4736.8,4737.6,769.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.985446219581245,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 16:15:00,4737.8,4737.8,4732.2,4733.5,1049.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9863114722983497,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 16:30:00,4733.8,4735.9,4716.8,4720.9,2443.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9889705416240857,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 16:45:00,4720.6,4726.3,4718.4,4726.1,1291.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9878731479340994,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 17:00:00,4726.0,4729.5,4725.4,4727.9,996.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9874932808875658,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 17:15:00,4727.8,4731.3,4726.7,4727.7,1918.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9875354883371805,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 17:30:00,4727.6,4733.7,4727.4,4733.2,766.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9863747834727721,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 17:45:00,4733.0,4734.2,4731.0,4733.0,341.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9864169909223868,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 18:00:00,4733.1,4736.1,4731.3,4732.7,605.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9864803020968091,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 18:15:00,4732.9,4736.8,4730.1,4736.2,804.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9857416717285492,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 18:30:00,4736.5,4738.8,4734.4,4735.9,513.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9858049829029716,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 18:45:00,4735.9,4738.3,4733.8,4733.8,472.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9862481611239273,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 19:00:00,4734.2,4737.6,4732.9,4734.0,568.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9862059536743126,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 19:15:00,4734.5,4734.9,4731.8,4733.9,420.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9052116353219198,0.9867375630292113,0.9862270573991201,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 19:30:00,4733.9,4738.1,4732.0,4736.4,633.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.904183529531768,0.9867375630292113,0.9856994642789343,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 19:45:00,4736.7,4746.5,4736.7,4743.5,1829.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9026837090877364,0.9867375630292113,0.984201099817607,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 20:00:00,4743.7,4747.7,4739.5,4744.8,818.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9024090940768574,0.9867375630292113,0.9839267513951102,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 20:15:00,4745.2,4745.2,4743.3,4745.0,153.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9023668456136453,0.9867375630292113,0.9838845439454955,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 20:30:00,4745.3,4748.5,4744.8,4747.4,267.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9018598640550997,0.9867375630292113,0.9833780545501172,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 20:45:00,4747.4,4747.8,4742.4,4745.6,454.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9022401002240088,0.9867375630292113,0.9837579215966508,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 22:00:00,4745.3,4753.8,4745.2,4748.5,633.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9016274975074328,0.9867375630292113,0.9831459135772356,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 22:15:00,4749.1,4751.7,4747.0,4749.2,299.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9014796278861903,0.9867375630292113,0.9829981875035836,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 22:30:00,4749.1,4755.2,4748.5,4754.3,601.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.9004022920742802,0.9867375630292113,0.9814218975384045,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 22:45:00,4754.1,4766.8,4753.8,4760.7,1574.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.8985503412514917,0.9867375630292113,0.9814218975384045,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 23:00:00,4760.5,4764.2,4755.2,4760.9,560.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.8985503412514917,0.9867375630292113,0.9814218975384045,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 23:15:00,4760.4,4764.6,4760.3,4762.7,571.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.8985503412514917,0.9867375630292113,0.9814218975384045,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
2026-05-11 23:30:00,4762.5,4769.3,4761.0,4765.6,793.0,0.8802596984075186,0.9079130492819297,0.9137664793203384,0.8985503412514917,0.9867375630292113,0.9814218975384045,0.9941423904189655,1.004131827327012,1.0004269455141155,0.9925616819403054,1.0027011720613772,1.0333463132395067,1.043181908252652,1.0471418581503633,1.0059163173473737,1.0649557016164644,1.0475189511898364,1.0620618053536361,1.0557377775826444
