开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,strategy_name
2026-02-16 08:15:00,2026-06-18,53.255,259.994,9.095,5.325,4.196,28.585,48.829,2.556,0.701,36.0,61.111,2.197,51.969,3.6,smacd_increase^160^416&smacd_histogram_start_increase_2^60^108^72&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.349,260.652,8.904,5.532,3.524,29.274,47.117,2.466,0.659,26.0,57.692,2.824,53.482,2.6,tsi_higher_signal^190^133^114^EMA&smacd_start_increase^100^280&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.365,260.764,8.215,5.222,3.729,31.743,49.94,2.614,0.739,34.0,50.0,2.785,53.285,3.4,stoch_k_overbought^29^26^50&emacd_histogram_start_increase^220^572^176&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.386,260.918,8.078,5.482,3.845,32.299,47.599,2.491,0.807,30.0,60.0,2.672,53.157,3.0,ema_fast_higher_slow^45^81&smacd_start_increase^110^308&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,53.398,260.999,8.371,5.329,3.986,31.178,48.977,2.564,0.774,33.0,54.545,2.28,51.976,3.3,emacd_higher_signal^90^252^126&rsi_fast_crossover_slow^70^196&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.431,261.232,8.873,4.922,4.246,29.442,53.072,2.778,0.672,56.0,50.0,2.137,51.728,5.6,tsi_neutral^220^198^15.0^-15.0^SMA&emacd_start_increase^150^420&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.505,261.756,8.272,5.295,4.175,31.644,49.439,2.588,0.769,36.0,52.778,2.282,51.905,3.6,smacd_higher_signal^110^286^132&rsi_fast_crossover_slow^60^168&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.518,261.849,9.064,4.906,4.355,28.888,53.372,2.794,0.542,73.0,50.685,2.092,51.352,7.3,smi_neutral^170^153^30.0^-30.0^SMA&second_wave_trend_2^6&trailing_stop^34^2.5
2026-02-16 08:15:00,2026-06-18,53.585,262.323,8.11,6.193,3.475,32.345,42.359,2.217,0.77,14.0,64.286,7.864,54.043,1.4,adx_lower_threshold^35.0^15.0&kdj_k_crossover_d^230^115^69&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.645,262.748,8.955,5.608,3.998,29.341,46.851,2.452,0.74,30.0,63.333,2.414,51.206,3.0,trix_higher0^35&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.663,262.875,8.859,4.938,4.248,29.672,53.234,2.786,0.675,56.0,50.0,2.148,51.739,5.6,kdj_d_neutral^200^180^180^80^20&emacd_start_increase^150^420&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.72,263.281,9.495,5.643,3.769,27.73,46.653,2.442,0.657,31.0,51.613,2.848,53.529,3.1,smacd_increase^160^416&smacd_histogram_start_increase^190^532^114&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.79,263.774,8.115,5.491,3.81,32.503,48.038,2.514,0.888,24.0,54.167,3.312,53.195,2.4,trix_higher0^35&emacd_histogram_start_increase^220^572^176&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,53.801,263.853,9.127,5.346,4.093,28.908,49.351,2.583,0.747,31.0,58.065,2.517,50.297,3.1,emacd_higher_signal^90^252^126&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.012,265.354,5.385,6.866,4.87,49.28,38.647,2.023,0.543,65.0,55.385,1.863,52.102,6.5,kdj_k_overbought^50^30^50&smacd_histogram_start_increase_2^60^108^72&trailing_stop^34^2.5
2026-02-16 08:15:00,2026-06-18,54.143,266.283,9.644,5.587,4.034,27.611,47.665,2.495,0.815,28.0,57.143,3.012,52.949,2.8,kdj_k_higher_d^240^144^72&emacd_start_increase^160^384&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.163,266.431,8.955,5.664,4.074,29.752,47.041,2.462,0.73,31.0,61.29,2.47,51.251,3.1,trix_higher0^30&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.168,266.467,9.273,5.505,4.015,28.736,48.4,2.533,0.744,27.0,59.259,2.814,50.876,2.7,stoch_k_higher_d^190^133^95&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.216,266.807,8.855,5.607,3.679,30.132,47.582,2.491,0.66,28.0,53.571,3.381,54.26,2.8,kdj_k_higher_d^240^144^72&smacd_start_increase^100^280&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.388,268.034,9.494,5.447,4.189,28.231,49.208,2.576,0.682,34.0,52.941,2.822,50.066,3.4,stoch_k_neutral^240^216^80^20&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.466,268.594,9.271,5.63,4.068,28.972,47.705,2.497,0.624,37.0,54.054,2.345,52.914,3.7,skew_negative^18^EMA&smacd_histogram_start_increase^190^532^114&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.486,268.74,9.486,5.573,4.379,28.329,48.223,2.524,0.666,43.0,51.163,2.679,52.19,4.3,rvi_higher_signal^8^2&smacd_start_increase^110^308&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.493,268.785,8.319,5.379,4.256,32.31,49.97,2.616,0.924,31.0,54.839,2.455,51.387,3.1,trix_increase^140&rsi_fast_crossover_slow^60^168&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,54.632,269.782,9.161,5.687,4.042,29.448,47.441,2.483,0.672,27.0,51.852,4.746,51.602,2.7,trix_higher0^30&supertrend_long_signal^70.0^3.6999999999999993&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.804,271.017,8.18,5.898,3.987,33.132,45.948,2.405,0.715,29.0,58.621,3.316,53.024,2.9,smi_d_overbought^180^126^54^0.0^SMA&smacd_start_increase^110^308&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.889,271.633,8.11,6.306,3.64,33.493,43.078,2.255,0.739,16.0,62.5,4.487,53.816,1.6,trix_higher0^30&kdj_k_crossover_d^230^115^69&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,54.901,271.713,9.589,5.358,4.192,28.335,50.711,2.654,0.828,30.0,53.333,3.494,52.062,3.0,stoch_k_higher_d^190^133^95&emacd_histogram_start_increase^230^368^276&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,54.978,272.271,8.11,6.312,3.613,33.572,43.134,2.258,0.739,16.0,62.5,4.534,54.075,1.6,trix_higher0^35&kdj_k_crossover_d^230^115^69&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,55.023,272.592,9.316,5.562,4.37,29.26,49.008,2.565,0.679,37.0,54.054,2.823,51.827,3.7,emacd_higher_signal^90^252^126&smacd_histogram_start_increase_2^60^108^72&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,55.067,272.914,9.315,5.479,4.533,29.297,49.813,2.607,0.692,42.0,52.381,2.882,51.499,4.2,ema_fast_higher_slow^45^81&smacd_histogram_start_increase_2^60^108^72&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,55.119,273.29,8.205,5.465,4.338,33.309,50.01,2.618,0.757,34.0,50.0,3.176,51.753,3.4,aroon_diff_higher0^110&smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,55.146,273.483,8.185,6.092,3.882,33.413,44.889,2.35,0.846,20.0,65.0,4.14,52.213,2.0,smi_overbought^250^100^0.0^SMA&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,55.171,273.66,8.391,5.508,4.198,32.614,49.683,2.601,0.767,35.0,51.429,2.589,51.795,3.5,emacd_higher_signal^90^252^126&rsi_fast_crossover_slow^60^168&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,55.187,273.782,9.494,5.487,4.337,28.837,49.892,2.611,0.698,36.0,52.778,2.732,50.122,3.6,kdj_d_neutral^200^180^180^80^20&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
