total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-26.63,37.629,1.233,388.0,29.382,bb_neutral^80.0^2.8999999999999995|rvi_neutral^29^35.0^-35.0^EMA&second_wave_trend_2^6|price_crossover_sma^30|mass_crossover1^20^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-26.55,37.692,1.236,390.0,30.475,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^40|second_wave_trend_2^6&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-26.357,37.726,1.239,387.0,30.292,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&second_wave_trend_2^6|price_crossover_sma^30|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-26.357,37.726,1.239,387.0,30.292,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&second_wave_trend_2^6|price_crossover_sma^30|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-26.201,32.632,1.551,380.0,30.196,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&second_wave_trend_2^6|price_crossover_sma^30|mass_crossover1^20^14&roc_crossunder0^89|trailing_stop^34^1.5
-26.196,30.108,1.765,372.0,30.046,tsi_neutral^190^133^25.0^-25.0^SMA|convexity_higher1^12^EMA&price_crossover_ema^30|second_wave_trend_2^6|mass_crossover1^20^14&aroon_diff_crossunder0^59|trailing_stop^34^1.5
-26.158,34.492,1.439,374.0,30.783,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^26^SMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-26.158,34.492,1.439,374.0,30.783,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^26^SMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-26.096,32.808,1.541,381.0,30.097,rsi_neutral^23^75^25|convexity_higher1^12^EMA&second_wave_trend_2^6|price_crossover_sma^30|mass_crossover1^20^14&roc_crossunder0^89|trailing_stop^34^1.5
-25.986,33.422,1.504,374.0,30.335,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^40|second_wave_trend_2^6&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-25.973,37.789,1.238,389.0,29.929,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&price_crossover_ema^30|second_wave_trend_2^40|second_wave_trend_2^6&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-25.973,37.789,1.238,389.0,29.929,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^40|second_wave_trend_2^6&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-25.776,38.021,1.217,384.0,29.596,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|kc_price_crossover_high^120.0^144.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-25.776,38.021,1.217,384.0,29.596,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|kc_price_crossover_high_2^120.0^144.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
