coin_name,inv0,cl_name,cl_canshu,is_run,cl_id,cl_index
ZW2609,15min,kdj_k_higher_d^210^84^63|smi_overbought^60^24^0.0^EMA&rsi_crossover50^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,kdj_k_higher_d^210^84^63|smi_overbought^60^24^0.0^EMA&rsi_crossover50^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0,kdj_k_higher_d^210^84^63|smi_overbought^60^24^0.0^EMA&rsi_crossover50^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZW2609,15min,stoch_d_overbought^50^30^45^50|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109|trailing_stop^34^3.0,0,1,stoch_d_overbought^50^30^45^50|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109|trailing_stop^34^3.0,stoch_d_overbought^50^30^45^50|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109|trailing_stop^34^3.0
ZW2609,15min,tsi_higher_signal^70^49^42^SMA|tsi_higher_signal^140^56^56^SMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,tsi_higher_signal^70^49^42^SMA|tsi_higher_signal^140^56^56^SMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0,tsi_higher_signal^70^49^42^SMA|tsi_higher_signal^140^56^56^SMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZW2609,15min,smacd_increase^140^224|stoch_k_overbought^50^35^50&rsi_crossover50^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.0,0,1,smacd_increase^140^224|stoch_k_overbought^50^35^50&rsi_crossover50^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.0,smacd_increase^140^224|stoch_k_overbought^50^35^50&rsi_crossover50^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.0
ZW2609,15min,stoch_d_overbought^50^30^45^50|smi_overbought^60^24^0.0^EMA&price_crossover_sma_2^140|kdj_d_crossover50^170^85^85&aroon_diff_crossunder0^109|trailing_stop^34^3.0,0,1,stoch_d_overbought^50^30^45^50|smi_overbought^60^24^0.0^EMA&price_crossover_sma_2^140|kdj_d_crossover50^170^85^85&aroon_diff_crossunder0^109|trailing_stop^34^3.0,stoch_d_overbought^50^30^45^50|smi_overbought^60^24^0.0^EMA&price_crossover_sma_2^140|kdj_d_crossover50^170^85^85&aroon_diff_crossunder0^109|trailing_stop^34^3.0
ZW2609,15min,stoch_d_overbought^50^30^45^50|kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109|trailing_stop^34^3.0,0,1,stoch_d_overbought^50^30^45^50|kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109|trailing_stop^34^3.0,stoch_d_overbought^50^30^45^50|kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109|trailing_stop^34^3.0
ZW2609,15min,smacd_increase^140^224|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.0,0,1,smacd_increase^140^224|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.0,smacd_increase^140^224|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.0
ZW2609,15min,tsi_higher_signal^140^56^56^SMA|ma_atr_long_period^50.0^60.0^2.3999999999999995&rsi_crossover50^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,tsi_higher_signal^140^56^56^SMA|ma_atr_long_period^50.0^60.0^2.3999999999999995&rsi_crossover50^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0,tsi_higher_signal^140^56^56^SMA|ma_atr_long_period^50.0^60.0^2.3999999999999995&rsi_crossover50^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZW2609,15min,tsi_higher_signal^140^56^56^SMA|skew_negative^100^EMA&price_crossover_sma_2^140|smi_d_crossover0^80^72^56^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.5,0,1,tsi_higher_signal^140^56^56^SMA|skew_negative^100^EMA&price_crossover_sma_2^140|smi_d_crossover0^80^72^56^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.5,tsi_higher_signal^140^56^56^SMA|skew_negative^100^EMA&price_crossover_sma_2^140|smi_d_crossover0^80^72^56^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.5
ZW2609,15min,tsi_higher_signal^140^56^56^SMA|smi_overbought^60^24^0.0^EMA&rsi_crossover50^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.5,0,1,tsi_higher_signal^140^56^56^SMA|smi_overbought^60^24^0.0^EMA&rsi_crossover50^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.5,tsi_higher_signal^140^56^56^SMA|smi_overbought^60^24^0.0^EMA&rsi_crossover50^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.5
ZW2609,15min,tsi_higher_signal^140^56^56^SMA|kdj_d_overbought^40^36^36^50&rsi_crossover50^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.0,0,1,tsi_higher_signal^140^56^56^SMA|kdj_d_overbought^40^36^36^50&rsi_crossover50^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.0,tsi_higher_signal^140^56^56^SMA|kdj_d_overbought^40^36^36^50&rsi_crossover50^140|smacd_crossover_signal^210^504^210&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^3.0
ZW2609,15min,smacd_increase^140^224|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^59|trailing_stop^34^3.0,0,1,smacd_increase^140^224|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^59|trailing_stop^34^3.0,smacd_increase^140^224|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^59|trailing_stop^34^3.0
ZW2609,15min,smacd_histogram_increase^170^340^102|stoch_k_higher_d^130^65^91&emacd_start_increase^45^90|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109|trailing_stop^34^3.0,0,1,smacd_histogram_increase^170^340^102|stoch_k_higher_d^130^65^91&emacd_start_increase^45^90|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109|trailing_stop^34^3.0,smacd_histogram_increase^170^340^102|stoch_k_higher_d^130^65^91&emacd_start_increase^45^90|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109|trailing_stop^34^3.0
ZW2609,15min,stoch_d_overbought^50^30^45^50|kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,stoch_d_overbought^50^30^45^50|kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0,stoch_d_overbought^50^30^45^50|kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZW2609,15min,smi_d_overbought^26^23^18^0.0^EMA|kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^59|trailing_stop^34^3.0,0,1,smi_d_overbought^26^23^18^0.0^EMA|kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^59|trailing_stop^34^3.0,smi_d_overbought^26^23^18^0.0^EMA|kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^59|trailing_stop^34^3.0
ZW2609,15min,stoch_d_overbought^50^30^45^50|kdj_d_overbought^40^36^36^50&price_crossover_sma_2^140|kdj_d_crossover50^170^85^85&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,stoch_d_overbought^50^30^45^50|kdj_d_overbought^40^36^36^50&price_crossover_sma_2^140|kdj_d_crossover50^170^85^85&aroon_diff_crossunder0^89|trailing_stop^34^3.0,stoch_d_overbought^50^30^45^50|kdj_d_overbought^40^36^36^50&price_crossover_sma_2^140|kdj_d_crossover50^170^85^85&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZW2609,15min,kdj_d_overbought^40^36^36^50|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|kdj_d_crossover50^170^85^85&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,kdj_d_overbought^40^36^36^50|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|kdj_d_crossover50^170^85^85&trailing_stop^34^3.0|trailing_stop^34^3.5,kdj_d_overbought^40^36^36^50|smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140|kdj_d_crossover50^170^85^85&trailing_stop^34^3.0|trailing_stop^34^3.5
ZW2609,15min,smacd_histogram_increase^170^340^102|stoch_k_higher_d^130^65^91&emacd_start_increase^45^90|smi_d_crossover0^80^72^56^EMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,0,1,smacd_histogram_increase^170^340^102|stoch_k_higher_d^130^65^91&emacd_start_increase^45^90|smi_d_crossover0^80^72^56^EMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,smacd_histogram_increase^170^340^102|stoch_k_higher_d^130^65^91&emacd_start_increase^45^90|smi_d_crossover0^80^72^56^EMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
ZC2607,15min,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|rsi_crossover50^130&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|rsi_crossover50^130&aroon_diff_crossunder0^89|trailing_stop^34^3.0,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|rsi_crossover50^130&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|smacd_crossover_signal_3^200^360^160&aroon_diff_crossunder0^109|trailing_stop^34^3.0,0,1,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|smacd_crossover_signal_3^200^360^160&aroon_diff_crossunder0^109|trailing_stop^34^3.0,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|smacd_crossover_signal_3^200^360^160&aroon_diff_crossunder0^109|trailing_stop^34^3.0
ZC2607,15min,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|bb_price_crossover_low^55.0^3.8999999999999995&aroon_diff_crossunder0^109|trailing_stop^34^3.0,0,1,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|bb_price_crossover_low^55.0^3.8999999999999995&aroon_diff_crossunder0^109|trailing_stop^34^3.0,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|bb_price_crossover_low^55.0^3.8999999999999995&aroon_diff_crossunder0^109|trailing_stop^34^3.0
ZC2607,15min,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|smacd_crossover_signal^180^324^234&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|smacd_crossover_signal^180^324^234&trailing_stop^34^3.0|trailing_stop^34^3.5,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|smacd_crossover_signal^180^324^234&trailing_stop^34^3.0|trailing_stop^34^3.5
ZC2607,15min,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|trix_crossover0^140&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|trix_crossover0^140&aroon_diff_crossunder0^89|trailing_stop^34^3.0,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|trix_crossover0^140&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|rsi_crossover50^130&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|rsi_crossover50^130&aroon_diff_crossunder0^89|trailing_stop^34^3.0,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|rsi_crossover50^130&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|adx_crossover_threshold^50.0^35.0&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|adx_crossover_threshold^50.0^35.0&aroon_diff_crossunder0^89|trailing_stop^34^3.0,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|adx_crossover_threshold^50.0^35.0&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,smi_overbought^230^184^0.0^SMA|rvi_signal_neutral^11^10^10.0^-10.0^SMA&smacd_start_increase^100^260|smacd_histogram_start_increase^230^506^299&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,smi_overbought^230^184^0.0^SMA|rvi_signal_neutral^11^10^10.0^-10.0^SMA&smacd_start_increase^100^260|smacd_histogram_start_increase^230^506^299&aroon_diff_crossunder0^89|trailing_stop^34^3.0,smi_overbought^230^184^0.0^SMA|rvi_signal_neutral^11^10^10.0^-10.0^SMA&smacd_start_increase^100^260|smacd_histogram_start_increase^230^506^299&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,stoch_d_overbought^250^150^225^50|smi_overbought^230^184^0.0^SMA&smacd_histogram_start_increase^160^256^192|smacd_histogram_start_increase^230^506^299&roc_crossunder0^89|trailing_stop^34^3.0,0,1,stoch_d_overbought^250^150^225^50|smi_overbought^230^184^0.0^SMA&smacd_histogram_start_increase^160^256^192|smacd_histogram_start_increase^230^506^299&roc_crossunder0^89|trailing_stop^34^3.0,stoch_d_overbought^250^150^225^50|smi_overbought^230^184^0.0^SMA&smacd_histogram_start_increase^160^256^192|smacd_histogram_start_increase^230^506^299&roc_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|bb_price_crossover_low^55.0^3.8999999999999995&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|bb_price_crossover_low^55.0^3.8999999999999995&trailing_stop^34^3.0|trailing_stop^34^3.5,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|bb_price_crossover_low^55.0^3.8999999999999995&trailing_stop^34^3.0|trailing_stop^34^3.5
ZC2607,15min,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|price_crossover_sma^180&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|price_crossover_sma^180&aroon_diff_crossunder0^89|trailing_stop^34^3.0,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|price_crossover_sma^180&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,smacd_increase^80^224|smi_overbought^230^184^0.0^SMA&smacd_start_increase^90^252|smacd_crossover_signal^170^374^204&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,smacd_increase^80^224|smi_overbought^230^184^0.0^SMA&smacd_start_increase^90^252|smacd_crossover_signal^170^374^204&trailing_stop^34^3.0|trailing_stop^34^3.5,smacd_increase^80^224|smi_overbought^230^184^0.0^SMA&smacd_start_increase^90^252|smacd_crossover_signal^170^374^204&trailing_stop^34^3.0|trailing_stop^34^3.5
ZC2607,15min,smacd_histogram_increase^90^234^117|smi_d_overbought^230^161^207^0.0^SMA&price_crossover_ema^90|smacd_crossover_signal_3^200^360^160&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,smacd_histogram_increase^90^234^117|smi_d_overbought^230^161^207^0.0^SMA&price_crossover_ema^90|smacd_crossover_signal_3^200^360^160&trailing_stop^34^3.0|trailing_stop^34^3.5,smacd_histogram_increase^90^234^117|smi_d_overbought^230^161^207^0.0^SMA&price_crossover_ema^90|smacd_crossover_signal_3^200^360^160&trailing_stop^34^3.0|trailing_stop^34^3.5
ZC2607,15min,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|second_wave_trend_1^8&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|second_wave_trend_1^8&aroon_diff_crossunder0^89|trailing_stop^34^3.0,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|second_wave_trend_1^8&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|mass_crossover1^200^140&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|mass_crossover1^200^140&aroon_diff_crossunder0^89|trailing_stop^34^3.0,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|mass_crossover1^200^140&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|kc_price_crossover_low^18.0^11.0^3.8999999999999995&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|kc_price_crossover_low^18.0^11.0^3.8999999999999995&aroon_diff_crossunder0^89|trailing_stop^34^3.0,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|kc_price_crossover_low^18.0^11.0^3.8999999999999995&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|smacd_crossover_signal_2^200^360^160&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|smacd_crossover_signal_2^200^360^160&trailing_stop^34^3.0|trailing_stop^34^3.5,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^40^64^48|smacd_crossover_signal_2^200^360^160&trailing_stop^34^3.0|trailing_stop^34^3.5
ZC2607,15min,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|bb_price_crossover_low^55.0^3.8999999999999995&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|bb_price_crossover_low^55.0^3.8999999999999995&trailing_stop^34^3.0|trailing_stop^34^3.5,smi_overbought^230^184^0.0^SMA|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|bb_price_crossover_low^55.0^3.8999999999999995&trailing_stop^34^3.0|trailing_stop^34^3.5
ZC2607,15min,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|stoch_d_crossover50^120^96^60&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|stoch_d_crossover50^120^96^60&aroon_diff_crossunder0^89|trailing_stop^34^3.0,stoch_d_overbought^250^150^225^50|kdj_d_neutral^200^180^180^60^40&emacd_histogram_start_increase^35^98^35|stoch_d_crossover50^120^96^60&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZC2607,15min,smi_overbought^230^184^0.0^SMA|bb_neutral^10.0^1.5&smacd_histogram_start_increase^160^256^192|smacd_histogram_start_increase^230^506^299&roc_crossunder0^89|trailing_stop^34^3.0,0,1,smi_overbought^230^184^0.0^SMA|bb_neutral^10.0^1.5&smacd_histogram_start_increase^160^256^192|smacd_histogram_start_increase^230^506^299&roc_crossunder0^89|trailing_stop^34^3.0,smi_overbought^230^184^0.0^SMA|bb_neutral^10.0^1.5&smacd_histogram_start_increase^160^256^192|smacd_histogram_start_increase^230^506^299&roc_crossunder0^89|trailing_stop^34^3.0
