param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
250.0,stoch_k_crossunder_d_2,[250 225 175  85],stoch_k_crossunder_d_2^250^225^175^85,4,0,2,0.0,0.19236781726539587,2,0.411,0.496,50.0,10.666,0.829,-1.0,0.3115396572580645,2,0.115,0.264,50.0,2.551,0.436,-1.0,0.08400662878787879,2,0.074,0.074,50.0,100.0,1.0,-1.0,0.056979999999999996,225,175,85
230.0,tsi_crossunder0,[230 92 'SMA'],tsi_crossunder0^230^92^SMA,4,0,12,0.002,0.20121504587575556,12,0.312,0.591,75.0,1.927,0.528,-1.0,0.22992974619289339,12,0.285,0.795,75.0,0.897,0.358,-1.0,0.20665188679245278,12,0.17,0.89,66.667,0.792,0.191,-1.0,0.12127303370786517,92,SMA,
190.0,tsi_crossunder0,[190 171 'SMA'],tsi_crossunder0^190^171^SMA,4,0,10,0.002,0.20258491850755272,10,0.162,0.651,70.0,0.785,0.249,-1.0,0.11622193548387097,10,0.349,0.507,90.0,0.536,0.688,-1.0,0.2611167061143984,10,0.447,0.786,70.0,1.799,0.569,-1.0,0.3306946946564885,171,SMA,
180.0,smacd_start_decrease,[180 324],smacd_start_decrease^180^324,4,3,65,0.012,0.21237884426897638,65,0.102,0.501,58.462,1.27,0.204,69.91525423728814,0.13529964071856287,65,0.172,0.729,58.462,1.276,0.236,63.77952755905512,0.22887561042524007,65,0.285,1.074,63.077,1.142,0.265,200.32894736842107,0.3803317039106145,324,,
200.0,rvi_crossunder_signal,[200 180],rvi_crossunder_signal^200^180,4,4,152,0.028,0.2197542316173575,152,0.113,0.608,58.553,1.168,0.186,26.20481927710843,0.14963021381578948,152,0.217,0.757,59.868,1.398,0.287,218.09210526315786,0.2901866182298547,152,0.218,1.027,64.474,0.98,0.212,326.56249999999994,0.28941569620253166,180,,
170.0,roc_crossunder0,[170],roc_crossunder0^170,4,4,96,0.018,0.22399283325994496,96,0.164,0.527,70.833,0.959,0.311,0.0,0.16910360531309296,96,0.242,0.656,65.625,1.345,0.369,81.54613466334165,0.3262056707317073,96,0.157,0.844,58.333,1.168,0.186,254.65116279069795,0.20789664691943133,,,
240.0,stoch_k_crossunder50,[240 216],stoch_k_crossunder50^240^216,4,0,10,0.002,0.22830206965097677,10,0.288,0.719,60.0,2.029,0.401,-1.0,0.20967521557719054,10,0.298,0.839,60.0,1.692,0.355,-1.0,0.21600915375446958,10,0.407,1.379,60.0,1.46,0.295,-1.0,0.29330857868020305,216,,
130.0,rvi_crossunder0,[130 'SMA'],rvi_crossunder0^130^SMA,4,3,108,0.02,0.22887954880520633,108,0.093,0.594,58.333,1.127,0.157,95.40636042402826,0.1227928787878788,108,0.237,0.704,62.963,1.416,0.337,107.2072072072072,0.31847211647727275,108,0.269,0.94,70.37,0.921,0.286,332.258064516129,0.35970737234042555,SMA,,
80.0,adx_plus_crossunder_minus,[80],adx_plus_crossunder_minus^80,4,4,90,0.017,0.23227757244406105,90,0.161,0.675,58.889,1.321,0.239,774.390243902439,0.2142921925925926,90,0.234,0.803,60.0,1.373,0.291,1007.4626865671642,0.3130646077210461,90,0.154,1.151,57.778,1.032,0.134,0.0,0.15606046915725455,,,
250.0,stoch_k_crossunder50,[250 200],stoch_k_crossunder50^250^200,4,0,10,0.002,0.2332888446676873,10,0.245,0.786,70.0,1.045,0.312,-1.0,0.17684573791348596,10,0.355,0.828,70.0,1.452,0.429,-1.0,0.25915428743961355,10,0.458,0.979,70.0,1.649,0.468,-1.0,0.3355984473953013,200,,
180.0,roc_crossunder0,[180],roc_crossunder0^180,4,3,91,0.017,0.24461422662389826,91,0.183,0.541,70.33,1.127,0.338,0.0,0.1891902033271719,91,0.245,0.614,69.231,1.249,0.399,293.5483870967742,0.33120887622149836,91,0.246,0.831,64.835,1.182,0.296,0.0,0.25328231046931404,,,
70.0,adx_plus_crossunder_minus,[70],adx_plus_crossunder_minus^70,4,4,100,0.019,0.25230940736550733,100,0.148,0.678,59.0,1.232,0.218,388.0341880341881,0.1965998820058997,100,0.241,0.756,63.0,1.271,0.319,451.63398692810455,0.3232874735449735,100,0.215,1.07,63.0,0.992,0.201,593.3884297520661,0.28511612149532706,,,
190.0,price_crossunder_sma_2,[190],price_crossunder_sma_2^190,4,3,71,0.013,0.26783073170575866,71,0.145,0.589,64.789,1.166,0.246,202.6548672566372,0.19314049235993208,71,0.254,0.659,64.789,1.562,0.385,408.84476534296033,0.34292698027314117,71,0.256,0.935,60.563,1.389,0.274,972.3880597014924,0.34191195721925133,,,
210.0,rvi_signal_crossunder0,[210 189 'SMA'],rvi_signal_crossunder0^210^189^SMA,4,0,11,0.002,0.27110411258181366,11,0.238,0.705,54.545,2.157,0.338,-1.0,0.1722242269503546,11,0.436,0.663,72.727,2.581,0.658,-1.0,0.325270467571644,11,0.59,1.013,81.818,1.213,0.582,-1.0,0.4370542941757157,189,SMA,
