开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,strategy_name
2026-02-16 06:45:00,2026-06-18,19.803,71.911,3.764,4.884,3.301,19.103,14.724,0.771,0.99,24.0,58.333,2.665,49.71,2.4,sma_fast_higher_slow^6^11&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.816,71.968,3.947,4.109,3.944,18.235,17.514,0.917,0.942,46.0,52.174,2.285,48.729,4.6,adx_higher_threshold^50.0^10.0&emacd_histogram_start_increase^210^462^294&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.843,72.082,2.486,4.619,3.668,28.995,15.605,0.817,0.778,38.0,52.632,3.303,49.715,3.8,emacd_increase^55^88&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.851,72.118,3.852,4.052,3.571,18.722,17.799,0.932,0.697,63.0,49.206,2.141,49.721,6.3,trix_increase^30&kdj_k_crossover50^29^23&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.852,72.121,3.78,4.508,3.85,19.08,15.999,0.837,0.788,39.0,48.718,3.126,48.581,3.9,atr_fast_higher_slow^90^162&kdj_k_crossover50^30^21&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.887,72.271,4.717,4.263,3.525,15.323,16.952,0.887,0.699,53.0,52.83,2.168,49.752,5.3,aroon_diff_higher0^30&rvi_signal_crossover0^30^24^EMA&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.889,72.282,4.042,4.821,3.148,17.883,14.994,0.785,0.829,29.0,55.172,2.814,50.414,2.9,kc_neutral^60.0^24.0^1.9&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.948,72.534,4.227,4.075,3.595,17.159,17.799,0.932,0.698,63.0,49.206,2.168,49.635,6.3,trix_increase^30&kdj_k_crossover50^30^21&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.954,72.561,2.247,5.152,3.814,32.29,14.083,0.737,0.977,23.0,78.261,2.255,49.523,2.3,mass_higher1^150^60&emacd_crossover_signal^80^176^48&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.997,72.746,4.332,4.131,3.869,16.791,17.609,0.922,0.675,63.0,53.968,1.858,48.813,6.3,adx_higher_threshold^50.0^10.0&emacd_start_increase^120^288&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,20.041,72.935,2.292,5.008,3.922,31.826,14.564,0.762,1.114,23.0,69.565,3.128,50.0,2.3,mass_higher1^150^60&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,20.043,72.947,2.491,4.66,3.707,29.284,15.654,0.819,0.787,38.0,52.632,3.395,49.872,3.8,rsi_fast_higher_slow^16^38&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,20.067,73.048,4.322,4.324,3.959,16.903,16.895,0.884,0.947,39.0,51.282,2.747,48.489,3.9,mass_higher1^150^60&kdj_k_crossover50^29^23&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,20.168,73.487,2.644,5.212,3.95,27.793,14.099,0.738,0.968,24.0,58.333,3.606,49.473,2.4,atr_fast_higher_slow^90^162&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,20.181,73.543,4.112,4.128,4.075,17.887,17.815,0.932,0.668,69.0,49.275,2.082,49.386,6.9,supertrend_long_period^10.0^2.6999999999999997&price_crossover_sma_2^40&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,20.238,73.787,4.285,3.975,4.177,17.219,18.562,0.972,0.856,59.0,49.153,2.169,48.621,5.9,supertrend_long_period^210.0^3.0999999999999996&price_crossover_sma_2^40&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,20.276,73.954,3.945,4.18,3.803,18.748,17.693,0.926,0.794,51.0,50.98,2.229,48.338,5.1,mass_higher1^150^60&sma_fast_crossover_slow_3^25^45&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,20.283,73.985,4.365,4.111,3.688,16.948,17.997,0.942,0.693,65.0,49.231,2.131,49.559,6.5,emacd_higher_signal^25^35^27&kdj_k_crossover50^29^23&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,20.288,74.004,2.979,4.527,3.849,24.839,16.347,0.856,0.876,39.0,53.846,2.776,49.686,3.9,rvi_higher_signal^55^50&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.5
