total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-25.299,28.52,1.809,277.0,32.023,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|sma_fast_crossover_slow_3^130^234|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-25.167,27.536,1.916,276.0,31.063,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|smacd_start_increase^140^364|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-25.16,27.737,1.904,274.0,31.968,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|mass_crossover1^90^27|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-25.099,28.676,1.798,272.0,31.61,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|smi_d_crossover0^170^68^119^EMA|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-25.002,26.812,1.991,276.0,31.392,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|bb_price_crossover_low^170.0^3.3|rsi_fast_crossover_slow^25^60|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-25.0,27.899,1.882,276.0,32.289,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|mass_crossover1^90^27|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-24.989,26.007,2.064,273.0,31.546,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|rsi_crossover50^240|bb_price_crossover_low^170.0^3.3&roc_crossunder0^59|trailing_stop^34^2.5
-24.959,27.899,1.865,276.0,30.956,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|sma_fast_crossover_slow_3^130^234|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-24.954,26.354,2.047,277.0,31.346,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|bb_price_crossover_low^170.0^3.3|rsi_fast_crossover_slow^25^60|smacd_start_increase^140^364&roc_crossunder0^59|trailing_stop^34^2.5
-24.802,29.412,1.763,272.0,33.066,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|mass_crossover1^90^27|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
