total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
16.32,38.655,1.7,357.0,29.32,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|second_wave_trend_2^6|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
16.33,42.368,1.466,321.0,31.42,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|rvi_crossover_signal^18^13|emacd_histogram_start_increase^220^572^176|rsi_fast_crossover_slow^60^168&trailing_stop^34^3.0|roc_crossunder0^59
16.352,39.831,1.62,354.0,30.388,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|mass_crossover1^130^78|rvi_crossover_signal^18^13&roc_crossunder0^59|trailing_stop^34^2.5
16.373,39.554,1.637,359.0,30.567,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^18^13|emacd_start_increase^150^420&roc_crossunder0^59|trailing_stop^34^2.5
16.518,39.326,1.654,356.0,30.88,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^18^13|smi_k_crossover_d_2^120^48^36^15&roc_crossunder0^59|trailing_stop^34^2.5
16.54,39.718,1.627,355.0,31.095,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^20^12|kdj_d_crossover50^70^28^21&roc_crossunder0^59|trailing_stop^34^2.5
16.544,42.547,1.457,322.0,30.968,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|roc_crossover0^55|emacd_histogram_start_increase^220^572^176|rvi_crossover_signal^20^12&trailing_stop^34^3.0|roc_crossunder0^59
16.581,91.667,7.75,12.0,1.046,skew_negative^170^EMA|ma_atr_long_period^70.0^70.0^1.9999999999999998&smacd_crossover_signal_2^210^294^189|ma_atr_long_signal^10.0^12.0^2.5999999999999996|ma_atr_long_signal^8.0^8.0^1.9999999999999998|trix_crossover0^160&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
16.609,39.093,1.67,353.0,29.219,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&price_crossover_sma^110|roc_crossover0^55|tsi_crossover_signal^220^198^176^SMA|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
16.627,41.298,1.525,339.0,31.304,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|mass_crossover1^140^42|emacd_start_increase^150^420|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
16.753,43.667,1.4,300.0,31.188,kc_neutral^35.0^35.0^2.8999999999999995|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|roc_crossover0^55|emacd_histogram_start_increase^220^572^176|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^3.5
