datetime,open,high,low,close,volume,bb_neutral^80.0^2.9|adx_lower_threshold^200.0^10.0&price_crossunder_sma_2^20|smi_k_crossunder_d^160^144^48&kdj_k_crossover50^29^23|trailing_stop^34^3.0,trix_decrease^8|rsi_oversold^160^50&price_crossunder_sma^25|tsi_crossunder_signal^210^126^105^EMA&emacd_start_increase^120^288|trailing_stop^34^3.5,emacd_histogram_decrease^6^11^6|atr_fast_higher_slow^90^162&rsi_crossunder50^70|kc_price_crossunder_low^12.0^5.0^3.1&kdj_k_crossover50^30^21|trailing_stop^34^3.5,mass_higher1^150^60|atr_fast_higher_slow^90^162&roc_crossunder0^18|smi_d_crossunder0^220^110^198^SMA&smacd_histogram_start_increase^230^460^253|trailing_stop^34^3.5,smacd_histogram_decrease^140^196^98|adx_lower_threshold^200.0^10.0&sma_fast_crossunder_slow_3^200^320|ema_fast_crossunder_slow^230^506&stoch_k_crossover50^220^154|trailing_stop^34^2.5,sma_fast_lower_slow^80^128|rvi_signal_neutral^250^200^10.0^-10.0^SMA&ema_fast_crossunder_slow^230^506|rvi_signal_crossunder0^250^175^EMA&sma_fast_crossover_slow_3^25^45|trailing_stop^34^2.5,stoch_d_oversold^190^171^133^50|adx_lower_threshold^200.0^10.0&stoch_k_crossunder50^100^70|sma_fast_crossunder_slow^220^616&mass_crossunder1^80^32|trailing_stop^34^3.0,rvi_oversold^140^0.0^SMA|atr_fast_lower_slow^150^420&sma_fast_crossunder_slow_3^200^320|emacd_histogram_start_decrease^190^266^209&smi_k_crossover_d^80^56^24|trailing_stop^34^2.5,aroon_diff_lower0^130|rvi_oversold^140^0.0^SMA&price_crossunder_sma_2^20|tsi_crossunder0^220^132^EMA&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.5,smi_k_lower_d^8^4^6|stoch_d_neutral^40^36^28^75^25&stoch_k_crossunder_d_2^160^128^144^80|adx_crossunder_threshold^45.0^30.0&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.0,emacd_histogram_decrease^12^29^16|emacd_lower_signal^70^112^77&mass_crossunder1^70^35|stoch_d_crossunder50^230^207^161&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.5,sma_fast_lower_slow^80^128|smi_k_lower_d^8^4^6&rvi_crossunder0^23^SMA|aroon_diff_crossunder0^130&smacd_histogram_start_increase^230^460^253|trailing_stop^34^3.5,aroon_diff_lower0^130|rvi_oversold^140^0.0^SMA&tsi_crossunder0^220^132^EMA|sma_fast_crossunder_slow^220^616&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.5,stoch_d_oversold^190^171^133^50|kdj_d_neutral^11^4^8^70^30&stoch_k_crossunder50^100^70|ema_fast_crossunder_slow^220^528&sma_fast_crossover_slow^130^364|trailing_stop^34^3.0,bb_neutral^80.0^2.9|rvi_neutral^29^35.0^-35.0^EMA&ema_fast_crossunder_slow^230^506|smi_d_crossunder0^210^168^63^SMA&stoch_k_crossover_d^80^48^72|trailing_stop^34^3.5,rvi_lower_signal^12^11|stoch_d_neutral^40^36^28^75^25&mass_crossunder1^70^35|ma_atr_short_signal^90.0^108.0^2.8&emacd_crossover_signal^80^176^48|trailing_stop^34^2.5,price_lower_ema^170|stoch_d_oversold^190^171^133^50&stoch_k_crossunder50^100^70|ema_fast_crossunder_slow^220^528&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^2.5,trix_lower0^50|stoch_k_neutral^150^45^55^45&mass_crossunder1^70^35|smacd_crossunder_signal_2^220^616^132&smacd_crossover_signal^190^380^171|trailing_stop^34^2.5,sma_fast_lower_slow^80^128|rvi_oversold^170^0.0^SMA&rsi_crossunder50^11|sma_fast_crossunder_slow^220^616&emacd_crossover_signal^80^176^48|trailing_stop^34^3.0
2026-06-09 04:45:00,6.332,6.337,6.3295,6.3325,56.0,0.8470602375184433,0.9261063581302191,0.9446138390782735,0.8329054971726337,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0514070415506305,0.9325702880227056,0.9370563693064624,0.9896232888791228,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 05:00:00,6.333,6.341,6.333,6.336,116.0,0.8460065714581727,0.9255563031247185,0.9435624843208694,0.8323554421671331,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0508569000856822,0.9325702880227056,0.9370563693064624,0.9890719341217187,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 05:15:00,6.3355,6.3365,6.324,6.324,57.0,0.8460065714581727,0.9274422060007204,0.9435624843208694,0.8342413450431352,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0527430993940758,0.9325702880227056,0.9370563693064624,0.9909622932899609,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 05:30:00,6.323,6.3605,6.323,6.358,434.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 05:45:00,6.3585,6.3645,6.3545,6.356,223.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 06:00:00,6.3555,6.3725,6.3555,6.364,396.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 06:15:00,6.364,6.3745,6.364,6.366,108.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 06:30:00,6.3655,6.368,6.358,6.368,182.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 06:45:00,6.3685,6.3765,6.367,6.367,338.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 07:00:00,6.3675,6.377,6.366,6.369,288.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 07:15:00,6.369,6.387,6.366,6.378,401.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 07:30:00,6.3805,6.387,6.3765,6.3865,153.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 07:45:00,6.387,6.3875,6.376,6.3795,105.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 08:00:00,6.379,6.4225,6.3695,6.407,874.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 08:15:00,6.4065,6.424,6.4035,6.42,597.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 08:30:00,6.4195,6.427,6.4095,6.4155,304.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 08:45:00,6.415,6.424,6.412,6.419,205.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 09:00:00,6.42,6.421,6.403,6.408,341.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 09:15:00,6.4085,6.409,6.402,6.407,152.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 09:30:00,6.407,6.4125,6.404,6.407,101.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 09:45:00,6.406,6.411,6.4,6.404,212.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 10:00:00,6.4035,6.409,6.3825,6.406,723.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 10:15:00,6.4085,6.4225,6.4085,6.42,339.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 10:30:00,6.42,6.4235,6.415,6.423,239.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 10:45:00,6.4215,6.43,6.421,6.428,251.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 11:00:00,6.4285,6.4285,6.419,6.42,220.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 11:15:00,6.4195,6.434,6.4185,6.4315,327.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 11:30:00,6.432,6.4355,6.422,6.4335,551.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 11:45:00,6.433,6.4345,6.4255,6.43,355.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 12:00:00,6.4305,6.438,6.4275,6.432,521.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 12:15:00,6.4315,6.435,6.426,6.428,519.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 12:30:00,6.428,6.44,6.4255,6.4265,422.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 12:45:00,6.426,6.432,6.422,6.432,469.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 13:00:00,6.4325,6.461,6.4285,6.4605,1131.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 13:15:00,6.46,6.461,6.4305,6.4335,921.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 13:30:00,6.4335,6.4385,6.4205,6.426,1042.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 13:45:00,6.4255,6.4655,6.4215,6.434,1616.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 14:00:00,6.4335,6.4495,6.4275,6.433,994.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 14:15:00,6.4325,6.439,6.414,6.419,1140.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 14:30:00,6.4185,6.422,6.38,6.3825,1599.0,0.8460065714581727,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 14:45:00,6.3825,6.4015,6.3795,6.4015,1131.0,0.8425296815247609,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 15:00:00,6.402,6.4035,6.3865,6.401,1071.0,0.8426080207335351,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 15:15:00,6.4015,6.404,6.3635,6.3655,1057.0,0.8481701045564884,0.9215988145187151,0.9435624843208694,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 15:30:00,6.366,6.3715,6.3475,6.3565,1724.0,0.8495802103144203,0.9215988145187151,0.9445547871798075,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 15:45:00,6.3575,6.372,6.348,6.35,735.0,0.8505986200284823,0.9215988145187151,0.9455758365043441,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 16:00:00,6.3495,6.362,6.337,6.342,1040.0,0.8518520473688662,0.9215988145187151,0.9468325125960815,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 16:15:00,6.3425,6.347,6.331,6.3425,1039.0,0.851773708160092,0.9215988145187151,0.9467539703403478,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 16:30:00,6.342,6.344,6.2835,6.31,2700.0,0.8568657567304017,0.9215988145187151,0.9518592169630309,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 16:45:00,6.31,6.3285,6.3095,6.321,2583.0,0.8551422941373736,0.9215988145187151,0.9501312873368921,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 17:00:00,6.3215,6.3315,6.3195,6.326,928.0,0.8543589020496338,0.9215988145187151,0.9493458647795563,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 17:15:00,6.326,6.3395,6.3225,6.331,572.0,0.8535755099618938,0.9215988145187151,0.9485604422222202,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 17:30:00,6.331,6.341,6.3265,6.335,437.0,0.852948796291702,0.9215988145187151,0.9479321041763515,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 17:45:00,6.334,6.338,6.322,6.337,361.0,0.852635439456606,0.9215988145187151,0.9476179351534173,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 18:00:00,6.337,6.3485,6.3355,6.347,260.0,0.851068655281126,0.9215988145187151,0.9460470900387454,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 18:15:00,6.3465,6.3515,6.339,6.3465,432.0,0.8511469944899002,0.9215988145187151,0.9461256322944791,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 18:30:00,6.3485,6.3545,6.3405,6.3415,220.0,0.85193038657764,0.9215988145187151,0.9469110548518149,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 18:45:00,6.3435,6.359,6.3425,6.358,157.0,0.8493451926880984,0.9215988145187151,0.9443191604126069,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 19:00:00,6.3555,6.359,6.3435,6.3435,99.0,0.851617029742544,0.9215988145187151,0.9465968858288807,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
2026-06-09 19:15:00,6.345,6.346,6.332,6.341,478.0,0.852008725786414,0.9215988145187151,0.9469895971075486,0.8283979535611298,0.9297398603948579,0.9792916461931437,0.9493551391747349,1.0102305638782432,1.0468988680202942,0.9325702880227056,0.9370563693064624,0.9851062756466086,0.9754587892069473,0.9716443200530497,0.940846109668506,0.8610471517326284,0.9749290609370016,0.9766531350950087,1.0352505207895712
