total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,trix_higher_signal^70.0^28.0&kc_price_crossover_low^10.0^10.0^3.4999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,aroon_diff_higher0^80&bb_price_crossover_low^230.0^3.6999999999999993&roc_crossunder0^89
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&tsi_crossover0^80^24^EMA&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,smi_overbought^30^15^0.0^SMA&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_overbought^40^24^0.0^SMA&bb_price_crossover_low_2^130.0^2.0999999999999996&aroon_diff_crossunder0^59
0.0,0.0,0.0,0.0,adx_lower_threshold^40.0^10.0&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_d_neutral^250^200^125^70^30&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&kc_price_crossover_low^20.0^8.0^3.8999999999999995&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&kc_price_crossover_low^10.0^10.0^3.4999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rvi_overbought^140^0.0^EMA&kc_price_crossover_low^10.0^10.0^3.4999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&smacd_crossover_signal_3^210^336^168&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,smi_d_overbought^40^20^12^0.0^SMA&bb_price_crossover_low^230.0^3.6999999999999993&roc_crossunder0^89
0.0,0.0,0.0,0.0,kdj_k_higher_d^90^81^63&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,adx_higher_threshold^12.0^40.0&bb_price_crossover_low_2^180.0^1.9&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&tsi_crossover0^50^45^EMA&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&stoch_k_crossover_d_2^210^189^189^15&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,ma_atr_long_period^90.0^108.0^1.7999999999999998&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&second_wave_trend_1^8&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smi_neutral^210^168^20.0^-20.0^SMA&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,trix_higher_signal^50.0^50.0&kc_price_crossover_low^10.0^10.0^3.4999999999999996&roc_crossunder0^59
0.0,0.0,0.0,0.0,ema_fast_higher_slow^40^72&kc_price_crossover_low_2^25.0^10.0^1.5&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,ma_atr_long_period^160.0^192.0^1.0&bb_price_crossover_low^230.0^3.6999999999999993&roc_crossunder0^89
0.0,0.0,0.0,0.0,sma_fast_higher_slow^35^63&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&stoch_k_crossover_d^150^135^135&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,roc_higher0^90&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,price_higher_ema^90&bb_price_crossover_low^230.0^3.6999999999999993&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,adx_higher_threshold^12.0^40.0&smi_d_crossover0^230^207^207^EMA&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,ma_atr_long_period^90.0^108.0^1.7999999999999998&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,rvi_higher_signal^220^132&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_d_overbought^40^20^12^0.0^SMA&kc_price_crossover_low_2^80.0^32.0^1.5&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,ema_fast_higher_slow^40^72&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,price_higher_ema^90&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,skew_positive^140^EMA&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rvi_overbought^80^0.0^SMA&bb_price_crossover_low^230.0^3.6999999999999993&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_higher_d^80^72^72&kc_price_crossover_low^10.0^10.0^3.4999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,price_higher_sma^170&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^3.5
